5.737507014543247880e-04,1.020489103903681090e-03,1.278342508091875451e-03,1.933859826240698484e-03,-1.135715455554223445e-04,-6.262899500681245318e-03,3.862562884627072083e-05,9.884806601172752092e-04,-1.179138526053262080e-03,-1.817565013305015445e-03,-2.074923334634698208e-03,7.666740032015035818e-04,1.231377030687083379e-03,1.335347326243731649e-03,-2.370917485807416594e-03,9.410095906359530174e-05,-3.629134600388081271e-03,9.095774587760589378e-03,4.745860231516844246e-02,6.613500855095617859e-02,7.281103589789891806e-02,6.859564953364849504e-02,3.276407126687779642e-02,4.883580087777034812e-02,7.096062569871595949e-02,8.906419918718833095e-02,7.597080468514574858e-02,6.705294932960689791e-02,9.699716948205616696e-02,1.155221944331861206e-01,6.104571044021782356e-02,5.922165394373477693e-02,-4.169956446613210850e-05,-1.070906759258853376e-04,1.951908159248948204e-04,2.520183021404408252e-03,-2.726135481283875790e-03,-1.014750281858539140e-02,6.566655754493915496e-04,1.584233954829443588e-03,2.328981872896502924e-05,4.759007781962913903e-04,-2.659319079747457602e-03,1.599187913547442692e-05,-1.904738486808594741e-03,3.565666146613078770e-03,-2.008652257589506324e-05,-1.640125292625532456e-04,2.146368883818946895e-05,-5.734726913079365692e-04
-1.360707086696015880e-03,1.118715017808471872e-03,5.157603646977832607e-03,-4.179572603204293260e-03,2.484090517397868794e-04,1.725619557122827323e-03,1.586296162994914772e-04,-2.079023257455584785e-03,-5.198205044907449083e-04,5.844061364206259502e-05,-7.720631760452929511e-04,-2.642664439588184727e-03,-4.010707978183212347e-04,1.370133228518023022e-03,2.894328951734055546e-03,-3.165378910531691653e-03,-4.565956369830280795e-04,-2.980072149876609230e-03,7.011600247809604558e-02,9.604967550416372568e-02,9.840082257601791282e-02,7.004612014916149210e-02,6.866096491557074910e-02,1.093971581824813855e-01,6.224281250084075928e-02,1.157455595523538272e-01,3.936333700598519669e-02,5.627340602462392594e-02,6.728687529499197129e-02,9.311802802709118199e-02,8.531137489832002485e-02,6.338494170913525072e-02,-9.071633734852784046e-04,1.397730257406825912e-03,6.734064675611258941e-05,4.634944605805905440e-04,4.211199043287802268e-04,3.366091799682673254e-03,-2.583541451119975105e-03,-1.810552731790499720e-03,-8.923360065567468474e-05,-1.885128057811527071e-03,-3.484677002567344601e-03,1.011331509638782480e-04,2.557965937976486564e-03,5.107146969981018157e-03,-3.394341503949159251e-04,-2.650919126195506147e-03,7.269685183187365143e-07,1.384794329121460943e-03
-1.872145796205224770e-03,1.107156501161516538e-04,-1.689915781478567138e-03,5.246076452323861217e-03,9.593396376064668900e-04,1.708987105862323547e-04,-1.531983119387969291e-04,9.350469112459326932e-04,1.342804601515378048e-03,3.129963506100025207e-04,-3.013029132796766173e-03,2.676407316806165074e-03,-5.798999623502120370e-04,-2.854992540515341351e-04,-1.157562704934687230e-03,-1.790933506173823754e-03,-3.270134673106086121e-03,3.934407232427310046e-03,2.922513393378219429e-02,6.020034510237427805e-02,8.627068698541971725e-02,3.516739796136559432e-02,8.145412879189063704e-02,2.068773244158297886e-02,9.470415961101701086e-02,6.773614828540754085e-02,8.069173992252502703e-02,7.963296538597418317e-02,7.138612932007561140e-02,8.485401214103945045e-02,8.728477446485510827e-02,8.363292814334832848e-02,-1.420989071306893439e-03,2.041328191331470004e-03,-1.384382524217912976e-03,5.007075593800496341e-04,-1.318054277313535994e-03,5.079089676424324712e-03,-1.424594282275540554e-06,7.380129709707384036e-03,5.418917960959847405e-05,3.969939478050720015e-04,-7.104985849381523309e-04,-2.143650523146808703e-06,1.160733265987940821e-03,2.339148348488514183e-03,4.449852695791810362e-05,1.895400690677121174e-03,-2.158944238186252584e-05,1.623890990306668712e-03
-2.430612179462472190e-03,-1.507121550884153628e-05,6.241901432353490035e-03,-5.082630188718941823e-03,-3.215790139682974985e-04,-2.125490317449969043e-04,-7.292916494116434328e-05,1.248261804865485750e-03,9.736114106034326424e-04,7.539646852240290817e-04,3.439142573507088674e-03,7.147054028260116376e-04,-3.019474214379721730e-03,1.145330691722196923e-04,-6.244027873981162699e-03,-1.657690112147886918e-04,1.685393583094222465e-04,1.926889733444755223e-03,9.774081768474490728e-02,9.639513570597664505e-02,8.033597693435858000e-02,4.627041235427935273e-02,4.785715848774941411e-02,1.042721692802670852e-01,4.150953808847707149e-02,7.138115296209662786e-02,9.973427911402060753e-02,9.357883800473686120e-02,3.200745426819662232e-02,7.103537057735942462e-02,1.186436344619982708e-01,5.765517942858434941e-02,1.933678429766986248e-04,2.313768574357508937e-03,2.946464825612497406e-03,3.644138196153206091e-04,-1.739877491433027652e-03,-6.508137463052266446e-03,4.269434281766480710e-03,2.485459186488549622e-03,3.809273527304661127e-06,-1.198690787512208741e-03,1.149313814198927577e-03,-8.707094530082628203e-05,-4.019070176916955607e-04,2.291994045248700942e-03,1.374360177270805491e-04,6.609874058486522441e-04,4.773878975560996496e-06,8.030769526048343225e-04
1.533840378780698937e-03,-9.613084676567627265e-04,-4.419571343595794788e-03,1.522234828009322262e-03,1.946426559409166141e-03,-7.029322974665863817e-03,-1.441310342103343872e-04,1.156867724186448230e-03,-6.684264514747822149e-04,5.046333275131453929e-04,-3.291515772473868357e-03,2.854013971254362823e-03,-2.330107181329588162e-03,5.767231106488764688e-04,1.616975789418678147e-05,-1.522077739504676397e-03,2.610056387467854597e-03,-1.426992894379952017e-03,5.863616038629471811e-02,7.001643574914873103e-02,8.208689591711830491e-02,7.280010209641495089e-02,4.954167669159168647e-02,7.342771985740523255e-02,6.818935785550497841e-02,9.811605033676167043e-02,7.356046185160455830e-02,1.056944511719429547e-01,6.778113097304237777e-02,7.311245580462340243e-02,8.665153152493049182e-02,5.464960217526182440e-02,-1.490473008077965785e-03,-2.759399069487615801e-03,-2.608457463987624587e-03,-4.805275407378570675e-04,1.022186207009296438e-03,3.856637827167605243e-03,4.116138026663247219e-03,-5.928108684799409528e-03,3.970032592681297147e-06,2.495466407720714833e-03,2.586820751608133462e-03,-5.792035864181501137e-05,-2.345963429744887200e-03,-3.850209594776601613e-04,2.595867400454265959e-04,-2.959823602212083033e-05,1.421276186913324565e-06,1.109534051670123386e-03
1.777475947325988636e-03,-4.851319240272533953e-04,-1.180562478842009464e-03,-2.539228921057053471e-04,-1.619929579648174498e-03,-3.521691892969378533e-03,1.151391242099105284e-04,-1.044561531351534227e-03,-1.101755632627997349e-03,2.246066347660651203e-04,-2.214770513239463536e-03,9.065394676223474625e-04,3.427392080093613082e-04,-1.228058966090658831e-03,6.053000963469890028e-03,7.300164461143697275e-04,3.974716273701302607e-03,7.069404228048408768e-03,4.970955089181305214e-02,7.697593585071133004e-02,7.681274616251111687e-02,6.222194131518191118e-02,5.866492371583939547e-02,5.342239775033011395e-02,7.617861739233010299e-02,6.871892969699650022e-02,1.007504315782431076e-01,5.943000524989124067e-02,5.844590723279455974e-02,6.885921283892748601e-02,4.608900598974483009e-02,5.593178644650820958e-02,-3.839198193255269472e-04,4.068101307606966665e-04,-7.107444128893550001e-04,-1.166625403095782087e-04,-3.793028074897557278e-03,1.094557761200071894e-02,3.472025426808536650e-04,-1.710255014333216406e-03,5.395638923552329337e-06,-4.488327898149769256e-03,-5.409429289752082023e-03,-1.423126170585217943e-05,-5.414934564845179247e-04,1.189350189614715378e-02,2.150109663049303216e-04,-1.153376632515949567e-03,-4.036173895168350615e-06,5.700697293497125487e-04
1.484129250700250754e-03,1.172098642014150283e-03,-9.192239223493167601e-04,8.535446532373177145e-03,9.108833557879979399e-04,4.818365516993491546e-04,-2.339604162142439134e-04,-8.098048813780211455e-04,2.863734298662485092e-03,8.153966226587687537e-04,-3.400684139440375651e-03,1.694187177690024797e-03,-4.336401004586211872e-04,5.542334772505435594e-04,4.306946298609958673e-03,8.513075584564969069e-04,1.864273616989874181e-03,5.732394884518657785e-04,5.042990628878074588e-02,5.544137122602764423e-02,6.280503118157348963e-02,6.412997901629820252e-02,4.402724094798501214e-02,8.331869814504908045e-02,2.922889502834844638e-02,7.235114835468436922e-02,8.355486314838542206e-02,4.557557746636634044e-02,3.784234229395455618e-02,1.214616400046110989e-01,7.288276517529737597e-02,4.051290908100868560e-02,-1.188770872393859210e-03,-1.230278215781419744e-05,7.734423997138223155e-04,-1.858757876671031774e-04,-2.997361066472182829e-03,-3.594030885984487392e-03,-2.674615973114936700e-03,3.447339860972104594e-03,-7.573267744518789348e-04,-1.669856719488674258e-04,2.836703826701667940e-03,-6.000094644171304791e-05,-1.691019115606329616e-03,-4.309198590254261461e-03,-4.541026580241530261e-04,-1.899405991236057705e-03,7.720214634670737800e-07,2.149397356975631286e-03
8.529525569093556825e-04,1.102898386931629908e-03,-9.075743893833927711e-03,-2.602994503331437694e-03,-8.070534456982057315e-04,6.490448089141528584e-03,1.357268510106905950e-04,9.813957690687250771e-04,1.009297005056384629e-04,1.333345594074817220e-03,1.273171185600598283e-02,3.811309243277820336e-03,-1.096136844343397225e-03,-2.730478573642309377e-04,3.540984795997190529e-04,-5.617057743845746019e-04,-7.705011106094847642e-03,-1.365274779182247458e-03,5.980053574404585459e-02,7.087111931154291278e-02,6.730569808256563202e-02,5.748416100942360663e-02,3.800597173355332870e-02,8.536817264698683128e-02,4.334804218447243368e-02,6.522735202843929492e-02,7.274844687673870380e-02,5.687088584788151102e-02,7.338697031235068280e-02,1.381353081321867182e-01,6.469533841472580038e-02,4.659662726457262927e-02,-2.259323914606129260e-03,-1.044207444991247097e-03,1.955559176526716365e-03,-6.420469095753121623e-04,3.353242915807460450e-03,-1.149645367670512229e-04,-3.501142202016688590e-03,2.656556180262118188e-03,2.183787895225915664e-04,3.219582214611102240e-03,2.366428732003829360e-03,1.532976777616740878e-04,-3.044808203364368724e-03,1.713627671361269865e-03,-7.713827028715134957e-05,1.014936886025665950e-03,-8.231876149582300950e-06,1.250085255779553308e-03
-2.055213684146846992e-03,-2.731413394764057733e-04,2.933282870338262995e-03,4.090799668887834875e-03,-3.108338038378380321e-04,-1.141985508733201621e-02,9.362848443705637936e-05,1.106045514946499449e-03,-6.074027672246076802e-04,7.903182675200790376e-04,3.277266353105930813e-03,-7.811325274436685222e-04,-1.791971743104399687e-03,6.793865176195993403e-04,-1.062472231372138531e-03,-1.433887938930773526e-04,2.692376062297438272e-03,-8.158434578697730359e-04,6.547398773851600962e-02,1.025782885033059977e-01,7.444889313215775906e-02,6.881369697041211930e-02,6.209185677518456320e-02,3.419543581595156645e-02,5.905836724600287135e-02,3.569598100866594459e-02,5.785292328477997792e-02,7.808625258121019985e-02,8.984770001551088681e-02,7.049666102435836468e-02,4.446820642820581426e-02,6.966284765683534996e-02,2.284409988764648548e-03,-7.520739175907548103e-04,2.362523560903105266e-03,-3.898565615407737352e-04,2.162601838031914803e-03,-4.404463596694342328e-03,4.845404140626174971e-03,1.369151114944856243e-03,4.562445526015621294e-04,1.827772996013470562e-03,-7.948540422724121365e-04,-6.924326046026630467e-06,-5.873601585100155387e-04,7.531867292478323060e-03,-1.139367953245236750e-04,9.379013654160696812e-04,6.877214272133599208e-06,1.981624260136916754e-03
9.378030935272015740e-04,-3.278811680003453793e-04,3.969410127703782917e-03,-1.647360462630604889e-03,-9.832164050493791014e-04,1.826835532906824315e-03,3.276598380329105373e-04,-1.563480084841053358e-03,8.944924837025037103e-04,-5.969556384488093701e-04,-1.905570759147748447e-03,2.219937561602694422e-03,1.494786079626404763e-03,3.438878254339178546e-04,-3.238448577313427301e-06,-1.890333947246841629e-03,-3.876290110335742396e-03,-3.459237199158962314e-03,3.851155957955027659e-02,6.039654799449454409e-02,5.887705373809840048e-02,7.364053526010318207e-02,7.593108747524771052e-02,5.825937722182612799e-02,4.314806508489201636e-02,6.947573154977727816e-02,4.260966053644226620e-02,8.273492135154071614e-02,6.852979220321556153e-02,7.345369849536657891e-02,9.723386102142342335e-02,1.223358705190842610e-01,1.770372556947282276e-04,8.142018699495994112e-04,-1.369575763400769511e-03,2.622513605921389054e-04,-2.840393486685112000e-03,-1.094581962802865471e-04,8.659536239143410166e-04,-5.942457490523056149e-03,-1.119412030933809979e-04,-1.122941146964538542e-03,-2.837446861087180271e-03,-1.747427710977335455e-04,-5.087155916696249397e-04,-1.022442764108597371e-02,1.391553166195042338e-04,5.509937078151131091e-04,-2.484491858477399626e-06,3.423713304766679878e-03
