-4.536112780737820011e-03,1.769916117329913159e-04,-4.750704358602500683e-03,-7.761395741440876503e-03,-2.473700990489036966e-01,-2.230352764959952494e-01,-2.968369208952756789e-03,-3.964905410308737277e-05,-1.423446308892477492e-04,-8.822512571438359541e-03
-1.094910661324367655e-04,8.008896301751590669e-04,-3.796869019242050903e-04,-1.800496776166814888e-02,-2.383778739396667234e-01,-2.139931719030566670e-01,-1.301821614938120965e-02,-4.286027876673726214e-03,-7.000770487393286230e-03,-1.930738025291047020e-03
-1.242606277355540361e-06,-2.727370140444080639e-03,-2.818851913335286563e-03,-1.159395634618565207e-02,-2.297800464915578933e-01,-2.270030325957328454e-01,-1.961355791113148991e-02,-4.853845367294506302e-03,2.621535734504271131e-04,5.082472912064589857e-05
-1.539565517796766925e-05,-4.268392065067979843e-03,-7.557886406324676320e-06,-1.468739209453499318e-02,-2.344133108699980317e-01,-2.244603876349473004e-01,-1.280642292606130883e-02,-8.795205884431324256e-06,-8.614763874786733611e-03,-1.431359764941422442e-05
-3.534918979744068601e-03,7.593132798034905569e-04,-6.420806522450819842e-03,-1.274008804717595769e-02,-2.166897447400440435e-01,-2.317737840107651770e-01,-2.433390322933682778e-02,-1.235186991768979104e-03,-3.691646942036065290e-03,-7.127217665611629096e-06
1.065934385024901003e-03,-8.138043069054977634e-04,-1.005297344195953471e-03,-2.433687474730057004e-02,-2.136387965989376969e-01,-2.293411835692955036e-01,-2.486270625175591997e-02,1.251960126134380380e-03,-1.443490838074542454e-03,1.909012373483239640e-03
-4.462213146177690208e-03,-7.443250951318834685e-03,3.924555767336256149e-05,-2.624740095077033458e-03,-2.220763088024049203e-01,-2.468926648078500208e-01,-1.650591026811731518e-02,4.381370153401876154e-03,-2.597328621653649793e-05,-4.168220342538176033e-03
1.535454391006234017e-03,-2.034276242381258953e-03,1.385417398325780028e-03,-2.269854594022013838e-02,-2.317228677830798500e-01,-2.311294600781116926e-01,-4.304979997858696290e-03,1.178951211691504951e-03,-4.411548037848614379e-03,-2.056315173068834837e-03
-6.874940719580744340e-03,-2.911318386127049150e-03,-1.772190251901021186e-03,-2.211858776738374888e-02,-2.169809465674231164e-01,-2.251848791184392629e-01,-2.121114083386096277e-02,-1.751392176893894117e-03,-3.608141119884624836e-03,2.264733717659094100e-04
8.783175315433192206e-04,6.435239539731698937e-04,4.080297162780461727e-04,-8.362838815832013967e-03,-2.266359103585145196e-01,-2.468716848530351782e-01,-1.647961770197339457e-02,-5.965443983036632092e-03,4.506285139494694073e-03,-1.729482960455286551e-03
8.257608488253325406e-04,-1.275565278111313264e-03,-2.199748120000170025e-03,-7.422594900981798090e-03,-2.396607855559185485e-01,-2.315043995148790834e-01,-1.925891265006096295e-02,4.831811198468198673e-04,-2.402497339661220069e-04,-1.097631713318350305e-04
1.085756630691938945e-04,2.600207246027092358e-04,-3.024024822637284404e-03,-6.187930440953630720e-03,-2.419651746396206671e-01,-2.307877959202747631e-01,-7.059153985079250244e-03,-1.334947505525853990e-03,9.318131662793896486e-04,-9.666431661085229596e-03
-1.041284845657275529e-05,-7.616178411140304993e-05,-1.465516327887482058e-05,-1.892012590875337408e-02,-2.438346364356187568e-01,-2.205949214141404713e-01,-1.516843974536184400e-02,2.945635665244662467e-04,-9.307272753963848500e-05,-5.365185595562969699e-05
-4.278510451229010011e-03,-1.073123421006909881e-04,-7.480998286214390772e-05,-6.478877288258555987e-03,-2.334240828983082383e-01,-2.326645426730055977e-01,-9.128679331943015396e-03,-1.028407657177159151e-02,2.507313053612088805e-06,-3.916390358331113541e-03
-5.558515539394295706e-03,8.623619123670148027e-04,-2.036492364024881582e-02,-1.476117045625437336e-02,-2.072350366808297928e-01,-2.259899441021027688e-01,-1.878685139997974748e-02,-3.684055929530402618e-03,-3.214917980553397021e-03,-2.155713649762519253e-04
-3.730918512584862094e-04,-9.598130636981332120e-03,-7.025190591509305679e-03,-2.993033846618061225e-02,-2.155013966912493195e-01,-2.076731820784248062e-01,-1.932653054333333467e-02,-8.521929499149002649e-03,-1.582122000666563201e-03,-7.297384319576727136e-04
-3.079297029167558930e-03,-4.669575788932015447e-04,-1.533004087838413330e-03,-2.099956356142166844e-02,-2.271945484372079049e-01,-2.194217001176355930e-01,-2.443460263298676341e-02,1.330829387829499154e-03,-3.800786235559045802e-03,-1.261949897779896489e-04
-2.037735073255465650e-03,-5.641422802231075943e-03,-8.013680501961293733e-04,-1.070546374155707976e-02,-2.372695574246454220e-01,-2.273737622431490912e-01,-7.478544856465750915e-03,-5.338509573352040639e-05,-5.917391180524282299e-03,-2.916700739340527537e-03
-8.213621842469379791e-04,1.316313488391863788e-03,-1.475094055044242421e-04,-6.863040790142242373e-03,-2.384876054667048606e-01,-2.351659479510710693e-01,-1.531091297696688183e-02,-1.604340666737120048e-03,-8.570775660880064744e-04,-1.691455990709952355e-03
1.061350888543546866e-04,-1.189055694854059507e-02,-2.734973373724558857e-02,-3.905561389537050287e-02,-2.237311508779573632e-01,-1.963989828891073985e-01,-2.568857022189230399e-02,1.337414545022973592e-02,4.787780968666276692e-03,1.372255132494983043e-03
-7.123695048267219415e-03,-9.181123878009501277e-03,-3.036513269335272634e-03,-1.774521622132996593e-02,-2.227360840918750917e-01,-2.217447011391463774e-01,-1.497255540960732226e-02,-6.632930107118283417e-03,6.376377483975598226e-03,-2.888701495730006986e-03
-3.219180054066593522e-03,2.478202605186079297e-04,-2.787055974574329745e-03,-1.055224734469798788e-02,-2.283658037702680776e-01,-2.336147825509927167e-01,-1.813757877896855081e-02,-3.578646540562877010e-03,-2.632302908524633556e-05,-8.729633683573150655e-05
8.127263483996558023e-05,-6.426857368559103171e-04,-7.502647424914678839e-04,-1.160355472319628094e-02,-2.348132639579959824e-01,-2.364641792199959347e-01,-1.301523154386076755e-02,-5.421543954262538802e-03,-6.672926704154801773e-04,1.404109512593506009e-03
3.359332386980718848e-05,-2.128933721445057294e-03,-7.204091582239896356e-05,-3.713187549227443124e-02,-1.972193273394431678e-01,-2.058749363796325282e-01,-4.179723834335924426e-02,-2.527679675528738540e-03,-4.063295764740875414e-03,-5.417227655600260865e-03
3.581973977380075000e-04,-3.318010453919040953e-03,-7.277429244147220425e-04,-1.968139894939851392e-02,-2.229314061791022594e-01,-2.223231989436575962e-01,-1.500358268060222877e-02,-5.193444431400350524e-03,-1.979554190278019158e-03,-4.382163654387349547e-03
3.710951399970984920e-04,2.150578770422873712e-04,-2.115238904392525987e-02,-1.204499570435695228e-02,-2.005490537923180772e-01,-2.257188535492513082e-01,-2.436265618661021676e-02,-2.523485301272886637e-03,-4.604962771731320112e-03,-4.357923695866368526e-03
1.515838657843861887e-03,-1.267536703362339822e-03,3.041496564734489857e-02,-3.234714028747977255e-02,-2.136970905777340890e-01,-1.974282222975072554e-01,-4.551020010504142933e-04,-5.194482737003145584e-02,1.140551937762804106e-02,-7.944488391076368755e-03
-2.801135357205784653e-03,-2.957572311977743444e-03,1.228125247897532413e-03,-6.095024941878099053e-03,-2.290802750070137506e-01,-2.358791240004408096e-01,-1.738666747829491210e-02,-7.047975407795718794e-03,-3.813817731085286222e-03,1.513097493241081799e-03
-2.624384444110739942e-03,1.143279545264871315e-03,-5.404170552980281598e-04,-4.421553150955607331e-02,-2.010350455693248051e-01,-2.156535675954420195e-01,-3.035457890834936806e-02,9.188329644934980492e-04,-1.078916275034511301e-03,-2.649047136618522670e-04
-4.171396115596166278e-03,4.484992622821339014e-06,-2.258855039630090159e-03,-1.740649706818689010e-02,-2.340684587466682343e-01,-2.289334559676869940e-01,-1.096147159238260171e-02,2.370315154984711271e-04,-2.186247231644980211e-03,-1.827832647111940468e-04
-6.467027969240513562e-04,3.173618490987036630e-03,-6.570255459866230704e-03,-2.478496830985660662e-02,-2.210320262055903984e-01,-2.372556012523537872e-01,-1.291875745698008865e-02,-3.679373884384671937e-03,5.603374394179379617e-04,-1.227054690426680663e-03
5.318996098599637016e-04,-1.047040030112364808e-02,-1.451824862017474758e-03,-8.814941981875318647e-03,-2.252415373073878568e-01,-2.318281039830171752e-01,-1.725191338730888008e-02,-4.001197055777657406e-03,-4.377519861340245511e-03,-3.710286435860450519e-05
-1.019935411582713425e-05,-5.097882504811206486e-03,-9.987874515947423992e-05,-2.156113215051970889e-03,-2.526820706440185971e-01,-2.250300125367955262e-01,-3.160571916805768496e-03,-1.015228940054474678e-02,-1.667182861973580529e-03,6.803474479755306501e-06
