dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CMJ,local_mean,mrseql-shap,rocket,0,0.9608938547486033
CMJ,local_mean,mrseql-shap,rocket,10,0.8156424581005587
CMJ,local_mean,mrseql-shap,rocket,20,0.5698324022346368
CMJ,local_mean,mrseql-shap,rocket,30,0.4134078212290503
CMJ,local_mean,mrseql-shap,rocket,40,0.37988826815642457
CMJ,local_mean,mrseql-shap,rocket,50,0.3463687150837989
CMJ,local_mean,mrseql-shap,rocket,60,0.3128491620111732
CMJ,local_mean,mrseql-shap,rocket,70,0.33519553072625696
CMJ,local_mean,mrseql-shap,rocket,80,0.39106145251396646
CMJ,local_mean,mrseql-shap,rocket,90,0.3687150837988827
CMJ,local_mean,mrseql-shap,rocket,100,0.33519553072625696
CMJ,global_mean,mrseql-shap,rocket,0,0.9608938547486033
CMJ,global_mean,mrseql-shap,rocket,10,0.7877094972067039
CMJ,global_mean,mrseql-shap,rocket,20,0.6312849162011173
CMJ,global_mean,mrseql-shap,rocket,30,0.48044692737430167
CMJ,global_mean,mrseql-shap,rocket,40,0.4301675977653631
CMJ,global_mean,mrseql-shap,rocket,50,0.4134078212290503
CMJ,global_mean,mrseql-shap,rocket,60,0.4301675977653631
CMJ,global_mean,mrseql-shap,rocket,70,0.3854748603351955
CMJ,global_mean,mrseql-shap,rocket,80,0.3407821229050279
CMJ,global_mean,mrseql-shap,rocket,90,0.3407821229050279
CMJ,global_mean,mrseql-shap,rocket,100,0.33519553072625696
CMJ,global_gaussian,mrseql-shap,rocket,0,0.9608938547486033
CMJ,global_gaussian,mrseql-shap,rocket,10,0.6256983240223464
CMJ,global_gaussian,mrseql-shap,rocket,20,0.6201117318435754
CMJ,global_gaussian,mrseql-shap,rocket,30,0.5307262569832403
CMJ,global_gaussian,mrseql-shap,rocket,40,0.5083798882681564
CMJ,global_gaussian,mrseql-shap,rocket,50,0.44692737430167595
CMJ,global_gaussian,mrseql-shap,rocket,60,0.39106145251396646
CMJ,global_gaussian,mrseql-shap,rocket,70,0.36312849162011174
CMJ,global_gaussian,mrseql-shap,rocket,80,0.35195530726256985
CMJ,global_gaussian,mrseql-shap,rocket,90,0.3463687150837989
CMJ,global_gaussian,mrseql-shap,rocket,100,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,rocket,0,0.9608938547486033
CMJ,local_gaussian,mrseql-shap,rocket,10,0.664804469273743
CMJ,local_gaussian,mrseql-shap,rocket,20,0.5865921787709497
CMJ,local_gaussian,mrseql-shap,rocket,30,0.5307262569832403
CMJ,local_gaussian,mrseql-shap,rocket,40,0.5083798882681564
CMJ,local_gaussian,mrseql-shap,rocket,50,0.44692737430167595
CMJ,local_gaussian,mrseql-shap,rocket,60,0.4301675977653631
CMJ,local_gaussian,mrseql-shap,rocket,70,0.40782122905027934
CMJ,local_gaussian,mrseql-shap,rocket,80,0.3743016759776536
CMJ,local_gaussian,mrseql-shap,rocket,90,0.3687150837988827
CMJ,local_gaussian,mrseql-shap,rocket,100,0.2905027932960894
CMJ,local_mean,mrseql-shap,resnet,0,0.9162011173184358
CMJ,local_mean,mrseql-shap,resnet,10,0.7486033519553073
CMJ,local_mean,mrseql-shap,resnet,20,0.664804469273743
CMJ,local_mean,mrseql-shap,resnet,30,0.6368715083798883
CMJ,local_mean,mrseql-shap,resnet,40,0.5977653631284916
CMJ,local_mean,mrseql-shap,resnet,50,0.5698324022346368
CMJ,local_mean,mrseql-shap,resnet,60,0.5027932960893855
CMJ,local_mean,mrseql-shap,resnet,70,0.39106145251396646
CMJ,local_mean,mrseql-shap,resnet,80,0.33519553072625696
CMJ,local_mean,mrseql-shap,resnet,90,0.329608938547486
CMJ,local_mean,mrseql-shap,resnet,100,0.329608938547486
CMJ,global_mean,mrseql-shap,resnet,0,0.9162011173184358
CMJ,global_mean,mrseql-shap,resnet,10,0.7374301675977654
CMJ,global_mean,mrseql-shap,resnet,20,0.6312849162011173
CMJ,global_mean,mrseql-shap,resnet,30,0.5586592178770949
CMJ,global_mean,mrseql-shap,resnet,40,0.5139664804469274
CMJ,global_mean,mrseql-shap,resnet,50,0.3854748603351955
CMJ,global_mean,mrseql-shap,resnet,60,0.329608938547486
CMJ,global_mean,mrseql-shap,resnet,70,0.329608938547486
CMJ,global_mean,mrseql-shap,resnet,80,0.329608938547486
CMJ,global_mean,mrseql-shap,resnet,90,0.329608938547486
CMJ,global_mean,mrseql-shap,resnet,100,0.329608938547486
CMJ,global_gaussian,mrseql-shap,resnet,0,0.9162011173184358
CMJ,global_gaussian,mrseql-shap,resnet,10,0.659217877094972
CMJ,global_gaussian,mrseql-shap,resnet,20,0.5418994413407822
CMJ,global_gaussian,mrseql-shap,resnet,30,0.43575418994413406
CMJ,global_gaussian,mrseql-shap,resnet,40,0.36312849162011174
CMJ,global_gaussian,mrseql-shap,resnet,50,0.36312849162011174
CMJ,global_gaussian,mrseql-shap,resnet,60,0.3407821229050279
CMJ,global_gaussian,mrseql-shap,resnet,70,0.35195530726256985
CMJ,global_gaussian,mrseql-shap,resnet,80,0.3407821229050279
CMJ,global_gaussian,mrseql-shap,resnet,90,0.3407821229050279
CMJ,global_gaussian,mrseql-shap,resnet,100,0.329608938547486
CMJ,local_gaussian,mrseql-shap,resnet,0,0.9162011173184358
CMJ,local_gaussian,mrseql-shap,resnet,10,0.6145251396648045
CMJ,local_gaussian,mrseql-shap,resnet,20,0.44692737430167595
CMJ,local_gaussian,mrseql-shap,resnet,30,0.3854748603351955
CMJ,local_gaussian,mrseql-shap,resnet,40,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,50,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,60,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,70,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,80,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,90,0.33519553072625696
CMJ,local_gaussian,mrseql-shap,resnet,100,0.33519553072625696
CMJ,local_mean,mrseql-shap,knn,0,0.9217877094972067
CMJ,local_mean,mrseql-shap,knn,10,0.7430167597765364
CMJ,local_mean,mrseql-shap,knn,20,0.6536312849162011
CMJ,local_mean,mrseql-shap,knn,30,0.5698324022346368
CMJ,local_mean,mrseql-shap,knn,40,0.547486033519553
CMJ,local_mean,mrseql-shap,knn,50,0.5083798882681564
CMJ,local_mean,mrseql-shap,knn,60,0.4692737430167598
CMJ,local_mean,mrseql-shap,knn,70,0.39106145251396646
CMJ,local_mean,mrseql-shap,knn,80,0.4134078212290503
CMJ,local_mean,mrseql-shap,knn,90,0.37988826815642457
CMJ,local_mean,mrseql-shap,knn,100,0.329608938547486
CMJ,global_mean,mrseql-shap,knn,0,0.9217877094972067
CMJ,global_mean,mrseql-shap,knn,10,0.7541899441340782
CMJ,global_mean,mrseql-shap,knn,20,0.659217877094972
CMJ,global_mean,mrseql-shap,knn,30,0.6033519553072626
CMJ,global_mean,mrseql-shap,knn,40,0.547486033519553
CMJ,global_mean,mrseql-shap,knn,50,0.5083798882681564
CMJ,global_mean,mrseql-shap,knn,60,0.4860335195530726
CMJ,global_mean,mrseql-shap,knn,70,0.441340782122905
CMJ,global_mean,mrseql-shap,knn,80,0.4245810055865922
CMJ,global_mean,mrseql-shap,knn,90,0.4301675977653631
CMJ,global_mean,mrseql-shap,knn,100,0.33519553072625696
CMJ,global_gaussian,mrseql-shap,knn,0,0.9217877094972067
CMJ,global_gaussian,mrseql-shap,knn,10,0.7597765363128491
CMJ,global_gaussian,mrseql-shap,knn,20,0.6983240223463687
CMJ,global_gaussian,mrseql-shap,knn,30,0.6256983240223464
CMJ,global_gaussian,mrseql-shap,knn,40,0.5698324022346368
CMJ,global_gaussian,mrseql-shap,knn,50,0.5027932960893855
CMJ,global_gaussian,mrseql-shap,knn,60,0.48044692737430167
