dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
SmallMiddle_CAR,local_mean,GT,resnet,100,0.42
SmallMiddle_CAR,global_mean,GT,resnet,0,1.0
SmallMiddle_CAR,global_mean,GT,resnet,10,0.42
SmallMiddle_CAR,global_mean,GT,resnet,20,0.42
SmallMiddle_CAR,global_mean,GT,resnet,30,0.42
SmallMiddle_CAR,global_mean,GT,resnet,40,0.42
SmallMiddle_CAR,global_mean,GT,resnet,50,0.42
SmallMiddle_CAR,global_mean,GT,resnet,60,0.42
SmallMiddle_CAR,global_mean,GT,resnet,70,0.42
SmallMiddle_CAR,global_mean,GT,resnet,80,0.42
SmallMiddle_CAR,global_mean,GT,resnet,90,0.42
SmallMiddle_CAR,global_mean,GT,resnet,100,0.42
SmallMiddle_CAR,global_gaussian,GT,resnet,0,1.0
SmallMiddle_CAR,global_gaussian,GT,resnet,10,0.42
SmallMiddle_CAR,global_gaussian,GT,resnet,20,0.42
SmallMiddle_CAR,global_gaussian,GT,resnet,30,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,40,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,50,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,60,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,70,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,80,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,90,0.47
SmallMiddle_CAR,global_gaussian,GT,resnet,100,0.47
SmallMiddle_CAR,local_gaussian,GT,resnet,0,1.0
SmallMiddle_CAR,local_gaussian,GT,resnet,10,0.49
SmallMiddle_CAR,local_gaussian,GT,resnet,20,0.49
SmallMiddle_CAR,local_gaussian,GT,resnet,30,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,40,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,50,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,60,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,70,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,80,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,90,0.5
SmallMiddle_CAR,local_gaussian,GT,resnet,100,0.5
SmallMiddle_CAR,local_mean,GT,knn,0,1.0
SmallMiddle_CAR,local_mean,GT,knn,10,0.58
SmallMiddle_CAR,local_mean,GT,knn,20,0.58
SmallMiddle_CAR,local_mean,GT,knn,30,0.58
SmallMiddle_CAR,local_mean,GT,knn,40,0.58
SmallMiddle_CAR,local_mean,GT,knn,50,0.58
SmallMiddle_CAR,local_mean,GT,knn,60,0.58
SmallMiddle_CAR,local_mean,GT,knn,70,0.58
SmallMiddle_CAR,local_mean,GT,knn,80,0.58
SmallMiddle_CAR,local_mean,GT,knn,90,0.58
SmallMiddle_CAR,local_mean,GT,knn,100,0.58
SmallMiddle_CAR,global_mean,GT,knn,0,1.0
SmallMiddle_CAR,global_mean,GT,knn,10,0.59
SmallMiddle_CAR,global_mean,GT,knn,20,0.59
SmallMiddle_CAR,global_mean,GT,knn,30,0.58
SmallMiddle_CAR,global_mean,GT,knn,40,0.58
SmallMiddle_CAR,global_mean,GT,knn,50,0.58
SmallMiddle_CAR,global_mean,GT,knn,60,0.58
SmallMiddle_CAR,global_mean,GT,knn,70,0.58
SmallMiddle_CAR,global_mean,GT,knn,80,0.58
SmallMiddle_CAR,global_mean,GT,knn,90,0.58
SmallMiddle_CAR,global_mean,GT,knn,100,0.58
SmallMiddle_CAR,global_gaussian,GT,knn,0,1.0
SmallMiddle_CAR,global_gaussian,GT,knn,10,0.5
SmallMiddle_CAR,global_gaussian,GT,knn,20,0.5
SmallMiddle_CAR,global_gaussian,GT,knn,30,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,40,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,50,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,60,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,70,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,80,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,90,0.53
SmallMiddle_CAR,global_gaussian,GT,knn,100,0.53
SmallMiddle_CAR,local_gaussian,GT,knn,0,1.0
SmallMiddle_CAR,local_gaussian,GT,knn,10,0.51
SmallMiddle_CAR,local_gaussian,GT,knn,20,0.51
SmallMiddle_CAR,local_gaussian,GT,knn,30,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,40,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,50,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,60,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,70,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,80,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,90,0.52
SmallMiddle_CAR,local_gaussian,GT,knn,100,0.52
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,10,0.42
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,20,0.42
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,30,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,40,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,50,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,60,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,70,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,80,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,90,0.58
SmallMiddle_CAR,local_mean,GT,MrSEQLClassifier,100,0.58
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,10,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,20,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,30,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,40,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,50,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,60,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,70,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_mean,GT,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,10,0.43
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,20,0.43
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,30,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,40,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,50,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,60,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,70,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_gaussian,GT,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,10,0.44
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,20,0.44
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,30,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,40,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,50,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,60,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,70,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,80,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,90,0.43
SmallMiddle_CAR,local_gaussian,GT,MrSEQLClassifier,100,0.43
SmallMiddle_CAR,local_mean,GT,weasel,0,1.0
SmallMiddle_CAR,local_mean,GT,weasel,10,0.58
SmallMiddle_CAR,local_mean,GT,weasel,20,0.58
SmallMiddle_CAR,local_mean,GT,weasel,30,0.58
SmallMiddle_CAR,local_mean,GT,weasel,40,0.58
SmallMiddle_CAR,local_mean,GT,weasel,50,0.58
SmallMiddle_CAR,local_mean,GT,weasel,60,0.58
SmallMiddle_CAR,local_mean,GT,weasel,70,0.58
SmallMiddle_CAR,local_mean,GT,weasel,80,0.58
SmallMiddle_CAR,local_mean,GT,weasel,90,0.58
SmallMiddle_CAR,local_mean,GT,weasel,100,0.58
SmallMiddle_CAR,global_mean,GT,weasel,0,1.0
SmallMiddle_CAR,global_mean,GT,weasel,10,0.6
SmallMiddle_CAR,global_mean,GT,weasel,20,0.6
SmallMiddle_CAR,global_mean,GT,weasel,30,0.58
SmallMiddle_CAR,global_mean,GT,weasel,40,0.58
SmallMiddle_CAR,global_mean,GT,weasel,50,0.58
SmallMiddle_CAR,global_mean,GT,weasel,60,0.58
SmallMiddle_CAR,global_mean,GT,weasel,70,0.58
SmallMiddle_CAR,global_mean,GT,weasel,80,0.58
SmallMiddle_CAR,global_mean,GT,weasel,90,0.58
SmallMiddle_CAR,global_mean,GT,weasel,100,0.58
SmallMiddle_CAR,global_gaussian,GT,weasel,0,1.0
SmallMiddle_CAR,global_gaussian,GT,weasel,10,0.56
SmallMiddle_CAR,global_gaussian,GT,weasel,20,0.56
SmallMiddle_CAR,global_gaussian,GT,weasel,30,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,40,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,50,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,60,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,70,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,80,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,90,0.55
SmallMiddle_CAR,global_gaussian,GT,weasel,100,0.55
SmallMiddle_CAR,local_gaussian,GT,weasel,0,1.0
SmallMiddle_CAR,local_gaussian,GT,weasel,10,0.53
SmallMiddle_CAR,local_gaussian,GT,weasel,20,0.53
SmallMiddle_CAR,local_gaussian,GT,weasel,30,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,40,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,50,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,60,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,70,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,80,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,90,0.52
SmallMiddle_CAR,local_gaussian,GT,weasel,100,0.52
