dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CMJ,global_gaussian,ridgecv,resnet,80,0.33519553072625696
CMJ,global_gaussian,ridgecv,resnet,90,0.33519553072625696
CMJ,global_gaussian,ridgecv,resnet,100,0.329608938547486
CMJ,local_gaussian,ridgecv,resnet,0,0.9162011173184358
CMJ,local_gaussian,ridgecv,resnet,10,0.8324022346368715
CMJ,local_gaussian,ridgecv,resnet,20,0.7318435754189944
CMJ,local_gaussian,ridgecv,resnet,30,0.5642458100558659
CMJ,local_gaussian,ridgecv,resnet,40,0.4748603351955307
CMJ,local_gaussian,ridgecv,resnet,50,0.3687150837988827
CMJ,local_gaussian,ridgecv,resnet,60,0.3463687150837989
CMJ,local_gaussian,ridgecv,resnet,70,0.3407821229050279
CMJ,local_gaussian,ridgecv,resnet,80,0.33519553072625696
CMJ,local_gaussian,ridgecv,resnet,90,0.33519553072625696
CMJ,local_gaussian,ridgecv,resnet,100,0.33519553072625696
CMJ,local_mean,ridgecv,knn,0,0.9217877094972067
CMJ,local_mean,ridgecv,knn,10,0.7150837988826816
CMJ,local_mean,ridgecv,knn,20,0.7150837988826816
CMJ,local_mean,ridgecv,knn,30,0.7094972067039106
CMJ,local_mean,ridgecv,knn,40,0.664804469273743
CMJ,local_mean,ridgecv,knn,50,0.6145251396648045
CMJ,local_mean,ridgecv,knn,60,0.553072625698324
CMJ,local_mean,ridgecv,knn,70,0.5139664804469274
CMJ,local_mean,ridgecv,knn,80,0.5195530726256983
CMJ,local_mean,ridgecv,knn,90,0.5027932960893855
CMJ,local_mean,ridgecv,knn,100,0.329608938547486
CMJ,global_mean,ridgecv,knn,0,0.9217877094972067
CMJ,global_mean,ridgecv,knn,10,0.6815642458100558
CMJ,global_mean,ridgecv,knn,20,0.6256983240223464
CMJ,global_mean,ridgecv,knn,30,0.6201117318435754
CMJ,global_mean,ridgecv,knn,40,0.5642458100558659
CMJ,global_mean,ridgecv,knn,50,0.5586592178770949
CMJ,global_mean,ridgecv,knn,60,0.5251396648044693
CMJ,global_mean,ridgecv,knn,70,0.5418994413407822
CMJ,global_mean,ridgecv,knn,80,0.4748603351955307
CMJ,global_mean,ridgecv,knn,90,0.45251396648044695
CMJ,global_mean,ridgecv,knn,100,0.33519553072625696
CMJ,global_gaussian,ridgecv,knn,0,0.9217877094972067
CMJ,global_gaussian,ridgecv,knn,10,0.6927374301675978
CMJ,global_gaussian,ridgecv,knn,20,0.6256983240223464
CMJ,global_gaussian,ridgecv,knn,30,0.6089385474860335
CMJ,global_gaussian,ridgecv,knn,40,0.553072625698324
CMJ,global_gaussian,ridgecv,knn,50,0.5698324022346368
CMJ,global_gaussian,ridgecv,knn,60,0.5251396648044693
CMJ,global_gaussian,ridgecv,knn,70,0.48044692737430167
CMJ,global_gaussian,ridgecv,knn,80,0.48044692737430167
CMJ,global_gaussian,ridgecv,knn,90,0.48044692737430167
CMJ,global_gaussian,ridgecv,knn,100,0.4134078212290503
CMJ,local_gaussian,ridgecv,knn,0,0.9217877094972067
CMJ,local_gaussian,ridgecv,knn,10,0.7374301675977654
CMJ,local_gaussian,ridgecv,knn,20,0.7150837988826816
CMJ,local_gaussian,ridgecv,knn,30,0.6871508379888268
CMJ,local_gaussian,ridgecv,knn,40,0.6480446927374302
CMJ,local_gaussian,ridgecv,knn,50,0.5698324022346368
CMJ,local_gaussian,ridgecv,knn,60,0.5139664804469274
CMJ,local_gaussian,ridgecv,knn,70,0.5083798882681564
CMJ,local_gaussian,ridgecv,knn,80,0.48044692737430167
CMJ,local_gaussian,ridgecv,knn,90,0.41899441340782123
CMJ,local_gaussian,ridgecv,knn,100,0.33519553072625696
CMJ,local_mean,ridgecv,MrSEQLClassifier,0,0.9608938547486033
CMJ,local_mean,ridgecv,MrSEQLClassifier,10,0.8659217877094972
CMJ,local_mean,ridgecv,MrSEQLClassifier,20,0.7932960893854749
CMJ,local_mean,ridgecv,MrSEQLClassifier,30,0.7150837988826816
CMJ,local_mean,ridgecv,MrSEQLClassifier,40,0.5977653631284916
CMJ,local_mean,ridgecv,MrSEQLClassifier,50,0.5027932960893855
CMJ,local_mean,ridgecv,MrSEQLClassifier,60,0.37988826815642457
CMJ,local_mean,ridgecv,MrSEQLClassifier,70,0.36312849162011174
CMJ,local_mean,ridgecv,MrSEQLClassifier,80,0.33519553072625696
CMJ,local_mean,ridgecv,MrSEQLClassifier,90,0.329608938547486
CMJ,local_mean,ridgecv,MrSEQLClassifier,100,0.329608938547486
CMJ,global_mean,ridgecv,MrSEQLClassifier,0,0.9608938547486033
CMJ,global_mean,ridgecv,MrSEQLClassifier,10,0.8659217877094972
CMJ,global_mean,ridgecv,MrSEQLClassifier,20,0.7206703910614525
CMJ,global_mean,ridgecv,MrSEQLClassifier,30,0.5810055865921788
CMJ,global_mean,ridgecv,MrSEQLClassifier,40,0.40782122905027934
CMJ,global_mean,ridgecv,MrSEQLClassifier,50,0.33519553072625696
CMJ,global_mean,ridgecv,MrSEQLClassifier,60,0.27932960893854747
CMJ,global_mean,ridgecv,MrSEQLClassifier,70,0.27932960893854747
CMJ,global_mean,ridgecv,MrSEQLClassifier,80,0.2737430167597765
CMJ,global_mean,ridgecv,MrSEQLClassifier,90,0.2905027932960894
CMJ,global_mean,ridgecv,MrSEQLClassifier,100,0.329608938547486
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,0,0.9608938547486033
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,10,0.9385474860335196
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,20,0.8770949720670391
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,30,0.6815642458100558
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,40,0.5195530726256983
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,50,0.5307262569832403
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,60,0.5586592178770949
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,70,0.4581005586592179
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,80,0.3687150837988827
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,90,0.329608938547486
CMJ,global_gaussian,ridgecv,MrSEQLClassifier,100,0.329608938547486
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,0,0.9608938547486033
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,10,0.9441340782122905
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,20,0.9162011173184358
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,30,0.8435754189944135
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,40,0.7821229050279329
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,50,0.6424581005586593
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,60,0.5921787709497207
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,70,0.547486033519553
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,80,0.4022346368715084
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,90,0.3128491620111732
CMJ,local_gaussian,ridgecv,MrSEQLClassifier,100,0.3463687150837989
