dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Moving_SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,70,0.51
Moving_SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,80,0.47
Moving_SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,90,0.37
Moving_SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,10,0.72
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,20,0.7
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,30,0.64
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,40,0.6
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,50,0.61
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,60,0.62
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,70,0.57
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,80,0.56
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,90,0.46
Moving_SmallMiddle_CAR,global_gaussian,mrseql,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,10,0.64
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,20,0.54
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,30,0.45
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,40,0.46
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,50,0.42
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,60,0.43
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,70,0.42
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,80,0.41
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,90,0.42
Moving_SmallMiddle_CAR,global_gaussian,GS,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,10,0.65
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,20,0.59
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,30,0.44
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,40,0.4
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,50,0.4
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,60,0.46
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,70,0.39
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,80,0.41
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,90,0.41
Moving_SmallMiddle_CAR,global_gaussian,IG,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,10,0.72
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,20,0.64
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,30,0.51
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,40,0.53
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,50,0.48
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,60,0.41
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,70,0.46
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,80,0.46
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,90,0.43
Moving_SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,10,0.67
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,20,0.62
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,30,0.52
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,40,0.5
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,50,0.48
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,60,0.44
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,70,0.45
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,80,0.41
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,90,0.47
Moving_SmallMiddle_CAR,global_gaussian,ridgecv,rocket,100,0.41
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,0,0.76
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,10,0.71
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,20,0.68
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,30,0.67
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,40,0.68
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,50,0.65
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,60,0.57
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,70,0.59
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,80,0.51
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,90,0.46
Moving_SmallMiddle_CAR,global_gaussian,random2020,rocket,100,0.41
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,10,0.75
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,20,0.68
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,30,0.57
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,40,0.56
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,50,0.51
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,60,0.5
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,70,0.5
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,80,0.46
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,90,0.43
Moving_SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,10,0.73
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,20,0.7
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,30,0.67
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,40,0.62
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,50,0.63
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,60,0.61
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,70,0.56
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,80,0.58
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,90,0.52
Moving_SmallMiddle_CAR,local_gaussian,mrseql,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,10,0.64
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,20,0.59
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,30,0.48
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,40,0.46
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,50,0.39
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,60,0.43
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,70,0.45
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,80,0.45
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,90,0.48
Moving_SmallMiddle_CAR,local_gaussian,GS,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,10,0.66
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,20,0.63
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,30,0.46
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,40,0.41
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,50,0.36
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,60,0.44
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,70,0.41
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,80,0.43
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,90,0.46
Moving_SmallMiddle_CAR,local_gaussian,IG,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,10,0.7
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,20,0.65
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,30,0.52
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,40,0.49
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,50,0.48
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,60,0.45
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,70,0.48
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,80,0.49
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,90,0.44
Moving_SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,10,0.68
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,20,0.6
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,30,0.51
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,40,0.48
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,50,0.44
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,60,0.45
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,70,0.43
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,80,0.45
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,90,0.48
Moving_SmallMiddle_CAR,local_gaussian,ridgecv,rocket,100,0.43
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,0,0.76
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,10,0.73
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,20,0.67
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,30,0.67
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,40,0.68
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,50,0.64
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,60,0.59
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,70,0.53
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,80,0.5
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,90,0.51
Moving_SmallMiddle_CAR,local_gaussian,random2020,rocket,100,0.43
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,10,0.68
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,20,0.62
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,30,0.55
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,40,0.51
