dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CMJ,local_mean,lime_rocket,resnet,40,0.6201117318435754
CMJ,local_mean,lime_rocket,resnet,50,0.5977653631284916
CMJ,local_mean,lime_rocket,resnet,60,0.5083798882681564
CMJ,local_mean,lime_rocket,resnet,70,0.4022346368715084
CMJ,local_mean,lime_rocket,resnet,80,0.3407821229050279
CMJ,local_mean,lime_rocket,resnet,90,0.3407821229050279
CMJ,local_mean,lime_rocket,resnet,100,0.329608938547486
CMJ,global_mean,lime_rocket,knn,0,0.9217877094972067
CMJ,global_mean,lime_rocket,knn,10,0.8547486033519553
CMJ,global_mean,lime_rocket,knn,20,0.8156424581005587
CMJ,global_mean,lime_rocket,knn,30,0.7374301675977654
CMJ,global_mean,lime_rocket,knn,40,0.6033519553072626
CMJ,global_mean,lime_rocket,knn,50,0.5307262569832403
CMJ,global_mean,lime_rocket,knn,60,0.49162011173184356
CMJ,global_mean,lime_rocket,knn,70,0.5083798882681564
CMJ,global_mean,lime_rocket,knn,80,0.5251396648044693
CMJ,global_mean,lime_rocket,knn,90,0.4692737430167598
CMJ,global_mean,lime_rocket,knn,100,0.33519553072625696
CMJ,local_mean,lime_rocket,knn,0,0.9217877094972067
CMJ,local_mean,lime_rocket,knn,10,0.8715083798882681
CMJ,local_mean,lime_rocket,knn,20,0.8603351955307262
CMJ,local_mean,lime_rocket,knn,30,0.8324022346368715
CMJ,local_mean,lime_rocket,knn,40,0.7597765363128491
CMJ,local_mean,lime_rocket,knn,50,0.7486033519553073
CMJ,local_mean,lime_rocket,knn,60,0.6312849162011173
CMJ,local_mean,lime_rocket,knn,70,0.6033519553072626
CMJ,local_mean,lime_rocket,knn,80,0.547486033519553
CMJ,local_mean,lime_rocket,knn,90,0.4581005586592179
CMJ,local_mean,lime_rocket,knn,100,0.329608938547486
CMJ,global_mean,lime_rocket,MrSEQLClassifier,0,0.9608938547486033
CMJ,global_mean,lime_rocket,MrSEQLClassifier,10,0.6815642458100558
CMJ,global_mean,lime_rocket,MrSEQLClassifier,20,0.5083798882681564
CMJ,global_mean,lime_rocket,MrSEQLClassifier,30,0.3854748603351955
CMJ,global_mean,lime_rocket,MrSEQLClassifier,40,0.35195530726256985
CMJ,global_mean,lime_rocket,MrSEQLClassifier,50,0.22905027932960895
CMJ,global_mean,lime_rocket,MrSEQLClassifier,60,0.2011173184357542
CMJ,global_mean,lime_rocket,MrSEQLClassifier,70,0.21787709497206703
CMJ,global_mean,lime_rocket,MrSEQLClassifier,80,0.22346368715083798
CMJ,global_mean,lime_rocket,MrSEQLClassifier,90,0.24581005586592178
CMJ,global_mean,lime_rocket,MrSEQLClassifier,100,0.329608938547486
CMJ,local_mean,lime_rocket,MrSEQLClassifier,0,0.9608938547486033
CMJ,local_mean,lime_rocket,MrSEQLClassifier,10,0.8212290502793296
CMJ,local_mean,lime_rocket,MrSEQLClassifier,20,0.659217877094972
CMJ,local_mean,lime_rocket,MrSEQLClassifier,30,0.5363128491620112
CMJ,local_mean,lime_rocket,MrSEQLClassifier,40,0.46368715083798884
CMJ,local_mean,lime_rocket,MrSEQLClassifier,50,0.4134078212290503
CMJ,local_mean,lime_rocket,MrSEQLClassifier,60,0.4134078212290503
CMJ,local_mean,lime_rocket,MrSEQLClassifier,70,0.37988826815642457
CMJ,local_mean,lime_rocket,MrSEQLClassifier,80,0.3687150837988827
CMJ,local_mean,lime_rocket,MrSEQLClassifier,90,0.3575418994413408
CMJ,local_mean,lime_rocket,MrSEQLClassifier,100,0.329608938547486
