dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
SmallMiddle_CAR,local_mean,ridgecv,rocket,30,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,40,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,50,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,60,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,70,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,80,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,90,0.58
SmallMiddle_CAR,local_mean,ridgecv,rocket,100,0.58
SmallMiddle_CAR,local_mean,random2020,rocket,0,1.0
SmallMiddle_CAR,local_mean,random2020,rocket,10,1.0
SmallMiddle_CAR,local_mean,random2020,rocket,20,1.0
SmallMiddle_CAR,local_mean,random2020,rocket,30,1.0
SmallMiddle_CAR,local_mean,random2020,rocket,40,1.0
SmallMiddle_CAR,local_mean,random2020,rocket,50,0.99
SmallMiddle_CAR,local_mean,random2020,rocket,60,0.97
SmallMiddle_CAR,local_mean,random2020,rocket,70,0.92
SmallMiddle_CAR,local_mean,random2020,rocket,80,0.85
SmallMiddle_CAR,local_mean,random2020,rocket,90,0.65
SmallMiddle_CAR,local_mean,random2020,rocket,100,0.58
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,0,1.0
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,10,1.0
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,20,0.99
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,30,0.95
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,40,0.91
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,50,0.84
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,60,0.82
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,70,0.74
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,80,0.67
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,90,0.54
SmallMiddle_CAR,global_mean,lime_mrseql,rocket,100,0.42
SmallMiddle_CAR,global_mean,mrseql,rocket,0,1.0
SmallMiddle_CAR,global_mean,mrseql,rocket,10,1.0
SmallMiddle_CAR,global_mean,mrseql,rocket,20,1.0
SmallMiddle_CAR,global_mean,mrseql,rocket,30,0.84
SmallMiddle_CAR,global_mean,mrseql,rocket,40,0.79
SmallMiddle_CAR,global_mean,mrseql,rocket,50,0.77
SmallMiddle_CAR,global_mean,mrseql,rocket,60,0.77
SmallMiddle_CAR,global_mean,mrseql,rocket,70,0.72
SmallMiddle_CAR,global_mean,mrseql,rocket,80,0.66
SmallMiddle_CAR,global_mean,mrseql,rocket,90,0.43
SmallMiddle_CAR,global_mean,mrseql,rocket,100,0.42
SmallMiddle_CAR,global_mean,GS,rocket,0,1.0
SmallMiddle_CAR,global_mean,GS,rocket,10,0.97
SmallMiddle_CAR,global_mean,GS,rocket,20,0.97
SmallMiddle_CAR,global_mean,GS,rocket,30,0.69
SmallMiddle_CAR,global_mean,GS,rocket,40,0.51
SmallMiddle_CAR,global_mean,GS,rocket,50,0.45
SmallMiddle_CAR,global_mean,GS,rocket,60,0.42
SmallMiddle_CAR,global_mean,GS,rocket,70,0.45
SmallMiddle_CAR,global_mean,GS,rocket,80,0.49
SmallMiddle_CAR,global_mean,GS,rocket,90,0.41
SmallMiddle_CAR,global_mean,GS,rocket,100,0.42
SmallMiddle_CAR,global_mean,IG,rocket,0,1.0
SmallMiddle_CAR,global_mean,IG,rocket,10,1.0
SmallMiddle_CAR,global_mean,IG,rocket,20,1.0
SmallMiddle_CAR,global_mean,IG,rocket,30,0.75
SmallMiddle_CAR,global_mean,IG,rocket,40,0.52
SmallMiddle_CAR,global_mean,IG,rocket,50,0.48
SmallMiddle_CAR,global_mean,IG,rocket,60,0.44
SmallMiddle_CAR,global_mean,IG,rocket,70,0.46
SmallMiddle_CAR,global_mean,IG,rocket,80,0.51
SmallMiddle_CAR,global_mean,IG,rocket,90,0.44
SmallMiddle_CAR,global_mean,IG,rocket,100,0.42
SmallMiddle_CAR,global_mean,lime_rocket,rocket,0,1.0
SmallMiddle_CAR,global_mean,lime_rocket,rocket,10,1.0
SmallMiddle_CAR,global_mean,lime_rocket,rocket,20,0.97
SmallMiddle_CAR,global_mean,lime_rocket,rocket,30,0.84
SmallMiddle_CAR,global_mean,lime_rocket,rocket,40,0.71
SmallMiddle_CAR,global_mean,lime_rocket,rocket,50,0.61
SmallMiddle_CAR,global_mean,lime_rocket,rocket,60,0.6
SmallMiddle_CAR,global_mean,lime_rocket,rocket,70,0.57
SmallMiddle_CAR,global_mean,lime_rocket,rocket,80,0.57
SmallMiddle_CAR,global_mean,lime_rocket,rocket,90,0.53
SmallMiddle_CAR,global_mean,lime_rocket,rocket,100,0.42
SmallMiddle_CAR,global_mean,ridgecv,rocket,0,1.0
SmallMiddle_CAR,global_mean,ridgecv,rocket,10,1.0
SmallMiddle_CAR,global_mean,ridgecv,rocket,20,0.98
SmallMiddle_CAR,global_mean,ridgecv,rocket,30,0.45
SmallMiddle_CAR,global_mean,ridgecv,rocket,40,0.49
SmallMiddle_CAR,global_mean,ridgecv,rocket,50,0.48
SmallMiddle_CAR,global_mean,ridgecv,rocket,60,0.45
SmallMiddle_CAR,global_mean,ridgecv,rocket,70,0.54
SmallMiddle_CAR,global_mean,ridgecv,rocket,80,0.51
SmallMiddle_CAR,global_mean,ridgecv,rocket,90,0.51
SmallMiddle_CAR,global_mean,ridgecv,rocket,100,0.42
SmallMiddle_CAR,global_mean,random2020,rocket,0,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,10,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,20,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,30,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,40,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,50,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,60,1.0
SmallMiddle_CAR,global_mean,random2020,rocket,70,0.99
SmallMiddle_CAR,global_mean,random2020,rocket,80,0.96
SmallMiddle_CAR,global_mean,random2020,rocket,90,0.87
SmallMiddle_CAR,global_mean,random2020,rocket,100,0.42
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,20,0.91
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,30,0.84
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,40,0.79
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,50,0.74
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,60,0.64
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,70,0.59
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,80,0.5
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,90,0.53
SmallMiddle_CAR,global_gaussian,lime_mrseql,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,mrseql,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,mrseql,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,mrseql,rocket,20,0.97
SmallMiddle_CAR,global_gaussian,mrseql,rocket,30,0.84
SmallMiddle_CAR,global_gaussian,mrseql,rocket,40,0.82
SmallMiddle_CAR,global_gaussian,mrseql,rocket,50,0.8
SmallMiddle_CAR,global_gaussian,mrseql,rocket,60,0.76
SmallMiddle_CAR,global_gaussian,mrseql,rocket,70,0.7
SmallMiddle_CAR,global_gaussian,mrseql,rocket,80,0.57
SmallMiddle_CAR,global_gaussian,mrseql,rocket,90,0.49
SmallMiddle_CAR,global_gaussian,mrseql,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,GS,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,GS,rocket,10,0.98
SmallMiddle_CAR,global_gaussian,GS,rocket,20,0.92
SmallMiddle_CAR,global_gaussian,GS,rocket,30,0.66
SmallMiddle_CAR,global_gaussian,GS,rocket,40,0.53
SmallMiddle_CAR,global_gaussian,GS,rocket,50,0.47
SmallMiddle_CAR,global_gaussian,GS,rocket,60,0.52
SmallMiddle_CAR,global_gaussian,GS,rocket,70,0.52
SmallMiddle_CAR,global_gaussian,GS,rocket,80,0.51
SmallMiddle_CAR,global_gaussian,GS,rocket,90,0.5
SmallMiddle_CAR,global_gaussian,GS,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,IG,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,IG,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,IG,rocket,20,0.96
SmallMiddle_CAR,global_gaussian,IG,rocket,30,0.67
SmallMiddle_CAR,global_gaussian,IG,rocket,40,0.55
SmallMiddle_CAR,global_gaussian,IG,rocket,50,0.47
SmallMiddle_CAR,global_gaussian,IG,rocket,60,0.51
SmallMiddle_CAR,global_gaussian,IG,rocket,70,0.51
SmallMiddle_CAR,global_gaussian,IG,rocket,80,0.5
SmallMiddle_CAR,global_gaussian,IG,rocket,90,0.49
SmallMiddle_CAR,global_gaussian,IG,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,20,0.9
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,30,0.78
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,40,0.63
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,50,0.61
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,60,0.56
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,70,0.53
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,80,0.5
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,90,0.51
SmallMiddle_CAR,global_gaussian,lime_rocket,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,20,0.87
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,30,0.49
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,40,0.51
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,50,0.52
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,60,0.5
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,70,0.53
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,80,0.56
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,90,0.54
SmallMiddle_CAR,global_gaussian,ridgecv,rocket,100,0.49
SmallMiddle_CAR,global_gaussian,random2020,rocket,0,1.0
SmallMiddle_CAR,global_gaussian,random2020,rocket,10,1.0
SmallMiddle_CAR,global_gaussian,random2020,rocket,20,1.0
SmallMiddle_CAR,global_gaussian,random2020,rocket,30,1.0
SmallMiddle_CAR,global_gaussian,random2020,rocket,40,0.99
SmallMiddle_CAR,global_gaussian,random2020,rocket,50,0.99
SmallMiddle_CAR,global_gaussian,random2020,rocket,60,0.93
SmallMiddle_CAR,global_gaussian,random2020,rocket,70,0.9
SmallMiddle_CAR,global_gaussian,random2020,rocket,80,0.79
SmallMiddle_CAR,global_gaussian,random2020,rocket,90,0.72
SmallMiddle_CAR,global_gaussian,random2020,rocket,100,0.49
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,20,0.83
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,30,0.78
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,40,0.76
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,50,0.73
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,60,0.62
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,70,0.6
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,80,0.51
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,90,0.48
SmallMiddle_CAR,local_gaussian,lime_mrseql,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,mrseql,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,mrseql,rocket,20,0.91
SmallMiddle_CAR,local_gaussian,mrseql,rocket,30,0.82
SmallMiddle_CAR,local_gaussian,mrseql,rocket,40,0.8
SmallMiddle_CAR,local_gaussian,mrseql,rocket,50,0.77
SmallMiddle_CAR,local_gaussian,mrseql,rocket,60,0.74
SmallMiddle_CAR,local_gaussian,mrseql,rocket,70,0.68
SmallMiddle_CAR,local_gaussian,mrseql,rocket,80,0.56
SmallMiddle_CAR,local_gaussian,mrseql,rocket,90,0.49
SmallMiddle_CAR,local_gaussian,mrseql,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,GS,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,GS,rocket,10,0.98
SmallMiddle_CAR,local_gaussian,GS,rocket,20,0.87
SmallMiddle_CAR,local_gaussian,GS,rocket,30,0.6
SmallMiddle_CAR,local_gaussian,GS,rocket,40,0.55
SmallMiddle_CAR,local_gaussian,GS,rocket,50,0.52
SmallMiddle_CAR,local_gaussian,GS,rocket,60,0.51
SmallMiddle_CAR,local_gaussian,GS,rocket,70,0.49
SmallMiddle_CAR,local_gaussian,GS,rocket,80,0.49
SmallMiddle_CAR,local_gaussian,GS,rocket,90,0.5
SmallMiddle_CAR,local_gaussian,GS,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,IG,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,IG,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,IG,rocket,20,0.89
SmallMiddle_CAR,local_gaussian,IG,rocket,30,0.6
SmallMiddle_CAR,local_gaussian,IG,rocket,40,0.55
SmallMiddle_CAR,local_gaussian,IG,rocket,50,0.52
SmallMiddle_CAR,local_gaussian,IG,rocket,60,0.5
SmallMiddle_CAR,local_gaussian,IG,rocket,70,0.49
SmallMiddle_CAR,local_gaussian,IG,rocket,80,0.51
SmallMiddle_CAR,local_gaussian,IG,rocket,90,0.51
SmallMiddle_CAR,local_gaussian,IG,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,20,0.76
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,30,0.7
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,40,0.64
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,50,0.59
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,60,0.55
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,70,0.53
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,80,0.48
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,90,0.48
SmallMiddle_CAR,local_gaussian,lime_rocket,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,20,0.76
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,30,0.47
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,40,0.49
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,50,0.51
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,60,0.5
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,70,0.47
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,80,0.48
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,90,0.5
SmallMiddle_CAR,local_gaussian,ridgecv,rocket,100,0.48
SmallMiddle_CAR,local_gaussian,random2020,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,random2020,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,random2020,rocket,20,1.0
SmallMiddle_CAR,local_gaussian,random2020,rocket,30,0.99
SmallMiddle_CAR,local_gaussian,random2020,rocket,40,0.98
SmallMiddle_CAR,local_gaussian,random2020,rocket,50,0.95
SmallMiddle_CAR,local_gaussian,random2020,rocket,60,0.9
SmallMiddle_CAR,local_gaussian,random2020,rocket,70,0.85
SmallMiddle_CAR,local_gaussian,random2020,rocket,80,0.74
SmallMiddle_CAR,local_gaussian,random2020,rocket,90,0.62
SmallMiddle_CAR,local_gaussian,random2020,rocket,100,0.48
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,0,1.0
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,10,0.98
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,20,0.82
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,30,0.81
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,40,0.67
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,50,0.64
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,60,0.53
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,70,0.47
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,80,0.45
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,90,0.43
SmallMiddle_CAR,local_mean,lime_mrseql,resnet,100,0.42
SmallMiddle_CAR,local_mean,mrseql,resnet,0,1.0
SmallMiddle_CAR,local_mean,mrseql,resnet,10,1.0
SmallMiddle_CAR,local_mean,mrseql,resnet,20,0.9
SmallMiddle_CAR,local_mean,mrseql,resnet,30,0.78
SmallMiddle_CAR,local_mean,mrseql,resnet,40,0.75
SmallMiddle_CAR,local_mean,mrseql,resnet,50,0.74
SmallMiddle_CAR,local_mean,mrseql,resnet,60,0.68
SmallMiddle_CAR,local_mean,mrseql,resnet,70,0.53
SmallMiddle_CAR,local_mean,mrseql,resnet,80,0.43
SmallMiddle_CAR,local_mean,mrseql,resnet,90,0.42
SmallMiddle_CAR,local_mean,mrseql,resnet,100,0.42
SmallMiddle_CAR,local_mean,GS,resnet,0,1.0
SmallMiddle_CAR,local_mean,GS,resnet,10,0.95
SmallMiddle_CAR,local_mean,GS,resnet,20,0.66
SmallMiddle_CAR,local_mean,GS,resnet,30,0.44
SmallMiddle_CAR,local_mean,GS,resnet,40,0.42
SmallMiddle_CAR,local_mean,GS,resnet,50,0.43
SmallMiddle_CAR,local_mean,GS,resnet,60,0.42
SmallMiddle_CAR,local_mean,GS,resnet,70,0.42
SmallMiddle_CAR,local_mean,GS,resnet,80,0.42
SmallMiddle_CAR,local_mean,GS,resnet,90,0.42
SmallMiddle_CAR,local_mean,GS,resnet,100,0.42
SmallMiddle_CAR,local_mean,IG,resnet,0,1.0
SmallMiddle_CAR,local_mean,IG,resnet,10,0.98
SmallMiddle_CAR,local_mean,IG,resnet,20,0.68
SmallMiddle_CAR,local_mean,IG,resnet,30,0.43
SmallMiddle_CAR,local_mean,IG,resnet,40,0.42
SmallMiddle_CAR,local_mean,IG,resnet,50,0.43
SmallMiddle_CAR,local_mean,IG,resnet,60,0.42
SmallMiddle_CAR,local_mean,IG,resnet,70,0.42
SmallMiddle_CAR,local_mean,IG,resnet,80,0.42
SmallMiddle_CAR,local_mean,IG,resnet,90,0.42
SmallMiddle_CAR,local_mean,IG,resnet,100,0.42
SmallMiddle_CAR,local_mean,lime_rocket,resnet,0,1.0
SmallMiddle_CAR,local_mean,lime_rocket,resnet,10,0.98
SmallMiddle_CAR,local_mean,lime_rocket,resnet,20,0.88
SmallMiddle_CAR,local_mean,lime_rocket,resnet,30,0.69
SmallMiddle_CAR,local_mean,lime_rocket,resnet,40,0.56
SmallMiddle_CAR,local_mean,lime_rocket,resnet,50,0.51
SmallMiddle_CAR,local_mean,lime_rocket,resnet,60,0.47
SmallMiddle_CAR,local_mean,lime_rocket,resnet,70,0.47
SmallMiddle_CAR,local_mean,lime_rocket,resnet,80,0.43
SmallMiddle_CAR,local_mean,lime_rocket,resnet,90,0.43
SmallMiddle_CAR,local_mean,lime_rocket,resnet,100,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,0,1.0
SmallMiddle_CAR,local_mean,ridgecv,resnet,10,0.91
SmallMiddle_CAR,local_mean,ridgecv,resnet,20,0.5
SmallMiddle_CAR,local_mean,ridgecv,resnet,30,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,40,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,50,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,60,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,70,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,80,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,90,0.42
SmallMiddle_CAR,local_mean,ridgecv,resnet,100,0.42
SmallMiddle_CAR,local_mean,random2020,resnet,0,1.0
SmallMiddle_CAR,local_mean,random2020,resnet,10,1.0
SmallMiddle_CAR,local_mean,random2020,resnet,20,1.0
SmallMiddle_CAR,local_mean,random2020,resnet,30,1.0
SmallMiddle_CAR,local_mean,random2020,resnet,40,0.99
SmallMiddle_CAR,local_mean,random2020,resnet,50,0.92
SmallMiddle_CAR,local_mean,random2020,resnet,60,0.79
SmallMiddle_CAR,local_mean,random2020,resnet,70,0.63
SmallMiddle_CAR,local_mean,random2020,resnet,80,0.46
SmallMiddle_CAR,local_mean,random2020,resnet,90,0.43
SmallMiddle_CAR,local_mean,random2020,resnet,100,0.42
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,0,1.0
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,10,0.98
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,20,0.73
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,30,0.7
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,40,0.66
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,50,0.59
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,60,0.53
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,70,0.47
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,80,0.45
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,90,0.43
SmallMiddle_CAR,global_mean,lime_mrseql,resnet,100,0.42
SmallMiddle_CAR,global_mean,mrseql,resnet,0,1.0
SmallMiddle_CAR,global_mean,mrseql,resnet,10,1.0
SmallMiddle_CAR,global_mean,mrseql,resnet,20,0.82
SmallMiddle_CAR,global_mean,mrseql,resnet,30,0.76
SmallMiddle_CAR,global_mean,mrseql,resnet,40,0.75
SmallMiddle_CAR,global_mean,mrseql,resnet,50,0.72
SmallMiddle_CAR,global_mean,mrseql,resnet,60,0.67
SmallMiddle_CAR,global_mean,mrseql,resnet,70,0.52
SmallMiddle_CAR,global_mean,mrseql,resnet,80,0.43
SmallMiddle_CAR,global_mean,mrseql,resnet,90,0.42
SmallMiddle_CAR,global_mean,mrseql,resnet,100,0.42
SmallMiddle_CAR,global_mean,GS,resnet,0,1.0
SmallMiddle_CAR,global_mean,GS,resnet,10,0.94
SmallMiddle_CAR,global_mean,GS,resnet,20,0.53
SmallMiddle_CAR,global_mean,GS,resnet,30,0.42
SmallMiddle_CAR,global_mean,GS,resnet,40,0.42
SmallMiddle_CAR,global_mean,GS,resnet,50,0.42
SmallMiddle_CAR,global_mean,GS,resnet,60,0.42
SmallMiddle_CAR,global_mean,GS,resnet,70,0.42
SmallMiddle_CAR,global_mean,GS,resnet,80,0.42
SmallMiddle_CAR,global_mean,GS,resnet,90,0.42
SmallMiddle_CAR,global_mean,GS,resnet,100,0.42
SmallMiddle_CAR,global_mean,IG,resnet,0,1.0
SmallMiddle_CAR,global_mean,IG,resnet,10,0.97
SmallMiddle_CAR,global_mean,IG,resnet,20,0.54
SmallMiddle_CAR,global_mean,IG,resnet,30,0.42
SmallMiddle_CAR,global_mean,IG,resnet,40,0.42
SmallMiddle_CAR,global_mean,IG,resnet,50,0.42
