dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
SmallMiddle_CAR,global_mean,rocket-shap,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_mean,rocket-shap,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,10,0.83
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,20,0.45
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,30,0.44
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,40,0.43
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,50,0.43
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,60,0.42
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,70,0.43
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_gaussian,rocket-shap,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,10,0.76
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,20,0.5
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,30,0.48
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,40,0.45
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,50,0.45
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,60,0.45
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,70,0.43
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,80,0.41
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,90,0.43
SmallMiddle_CAR,local_gaussian,rocket-shap,MrSEQLClassifier,100,0.43
SmallMiddle_CAR,local_mean,rocket-shap,weasel,0,1.0
SmallMiddle_CAR,local_mean,rocket-shap,weasel,10,1.0
SmallMiddle_CAR,local_mean,rocket-shap,weasel,20,0.92
SmallMiddle_CAR,local_mean,rocket-shap,weasel,30,0.67
SmallMiddle_CAR,local_mean,rocket-shap,weasel,40,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,50,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,60,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,70,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,80,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,90,0.58
SmallMiddle_CAR,local_mean,rocket-shap,weasel,100,0.58
SmallMiddle_CAR,global_mean,rocket-shap,weasel,0,1.0
SmallMiddle_CAR,global_mean,rocket-shap,weasel,10,1.0
SmallMiddle_CAR,global_mean,rocket-shap,weasel,20,0.99
SmallMiddle_CAR,global_mean,rocket-shap,weasel,30,0.92
SmallMiddle_CAR,global_mean,rocket-shap,weasel,40,0.57
SmallMiddle_CAR,global_mean,rocket-shap,weasel,50,0.57
SmallMiddle_CAR,global_mean,rocket-shap,weasel,60,0.59
SmallMiddle_CAR,global_mean,rocket-shap,weasel,70,0.57
SmallMiddle_CAR,global_mean,rocket-shap,weasel,80,0.57
SmallMiddle_CAR,global_mean,rocket-shap,weasel,90,0.57
SmallMiddle_CAR,global_mean,rocket-shap,weasel,100,0.58
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,0,1.0
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,10,1.0
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,20,0.95
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,30,0.75
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,40,0.57
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,50,0.55
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,60,0.54
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,70,0.56
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,80,0.55
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,90,0.51
SmallMiddle_CAR,global_gaussian,rocket-shap,weasel,100,0.55
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,0,1.0
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,10,0.99
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,20,0.86
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,30,0.67
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,40,0.54
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,50,0.51
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,60,0.53
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,70,0.54
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,80,0.51
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,90,0.49
SmallMiddle_CAR,local_gaussian,rocket-shap,weasel,100,0.52
