dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Coffee,global_mean,lime_rocket,knn,30,0.8571428571428571
Coffee,global_mean,lime_rocket,knn,40,0.8928571428571429
Coffee,global_mean,lime_rocket,knn,50,0.8214285714285714
Coffee,global_mean,lime_rocket,knn,60,0.8571428571428571
Coffee,global_mean,lime_rocket,knn,70,0.8214285714285714
Coffee,global_mean,lime_rocket,knn,80,0.6071428571428571
Coffee,global_mean,lime_rocket,knn,90,0.39285714285714285
Coffee,global_mean,lime_rocket,knn,100,0.4642857142857143
Coffee,local_mean,lime_rocket,knn,0,1.0
Coffee,local_mean,lime_rocket,knn,10,0.9285714285714286
Coffee,local_mean,lime_rocket,knn,20,0.8928571428571429
Coffee,local_mean,lime_rocket,knn,30,0.8214285714285714
Coffee,local_mean,lime_rocket,knn,40,0.7857142857142857
Coffee,local_mean,lime_rocket,knn,50,0.8571428571428571
Coffee,local_mean,lime_rocket,knn,60,0.8571428571428571
Coffee,local_mean,lime_rocket,knn,70,0.8571428571428571
Coffee,local_mean,lime_rocket,knn,80,0.8571428571428571
Coffee,local_mean,lime_rocket,knn,90,0.7857142857142857
Coffee,local_mean,lime_rocket,knn,100,0.5357142857142857
Coffee,global_mean,lime_rocket,MrSEQLClassifier,0,1.0
Coffee,global_mean,lime_rocket,MrSEQLClassifier,10,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,20,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,30,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,40,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,50,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,60,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,70,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,80,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,90,0.4642857142857143
Coffee,global_mean,lime_rocket,MrSEQLClassifier,100,0.4642857142857143
Coffee,local_mean,lime_rocket,MrSEQLClassifier,0,1.0
Coffee,local_mean,lime_rocket,MrSEQLClassifier,10,0.8214285714285714
Coffee,local_mean,lime_rocket,MrSEQLClassifier,20,0.8214285714285714
Coffee,local_mean,lime_rocket,MrSEQLClassifier,30,0.7857142857142857
Coffee,local_mean,lime_rocket,MrSEQLClassifier,40,0.7857142857142857
Coffee,local_mean,lime_rocket,MrSEQLClassifier,50,0.7857142857142857
Coffee,local_mean,lime_rocket,MrSEQLClassifier,60,0.8214285714285714
Coffee,local_mean,lime_rocket,MrSEQLClassifier,70,0.8214285714285714
Coffee,local_mean,lime_rocket,MrSEQLClassifier,80,0.6428571428571429
Coffee,local_mean,lime_rocket,MrSEQLClassifier,90,0.5
Coffee,local_mean,lime_rocket,MrSEQLClassifier,100,0.5357142857142857
