dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CMJ,original_gaussian,lime_mrseql,rocket,80,0.6480446927374302
CMJ,original_gaussian,lime_mrseql,rocket,90,0.6480446927374302
CMJ,original_gaussian,lime_mrseql,rocket,100,0.6480446927374302
CMJ,original_gaussian,mrseql,rocket,0,0.9608938547486033
CMJ,original_gaussian,mrseql,rocket,10,0.9664804469273743
CMJ,original_gaussian,mrseql,rocket,20,0.9608938547486033
CMJ,original_gaussian,mrseql,rocket,30,0.8268156424581006
CMJ,original_gaussian,mrseql,rocket,40,0.7486033519553073
CMJ,original_gaussian,mrseql,rocket,50,0.659217877094972
CMJ,original_gaussian,mrseql,rocket,60,0.6480446927374302
CMJ,original_gaussian,mrseql,rocket,70,0.6480446927374302
CMJ,original_gaussian,mrseql,rocket,80,0.6480446927374302
CMJ,original_gaussian,mrseql,rocket,90,0.6480446927374302
CMJ,original_gaussian,mrseql,rocket,100,0.6480446927374302
CMJ,original_gaussian,cam,rocket,0,0.9608938547486033
CMJ,original_gaussian,cam,rocket,10,0.9664804469273743
CMJ,original_gaussian,cam,rocket,20,0.9664804469273743
CMJ,original_gaussian,cam,rocket,30,0.9664804469273743
CMJ,original_gaussian,cam,rocket,40,0.9273743016759777
CMJ,original_gaussian,cam,rocket,50,0.8100558659217877
CMJ,original_gaussian,cam,rocket,60,0.6983240223463687
CMJ,original_gaussian,cam,rocket,70,0.6480446927374302
CMJ,original_gaussian,cam,rocket,80,0.6480446927374302
CMJ,original_gaussian,cam,rocket,90,0.6480446927374302
CMJ,original_gaussian,cam,rocket,100,0.6480446927374302
CMJ,original_gaussian,GS,rocket,0,0.9608938547486033
CMJ,original_gaussian,GS,rocket,10,0.9664804469273743
CMJ,original_gaussian,GS,rocket,20,0.9720670391061452
CMJ,original_gaussian,GS,rocket,30,0.9664804469273743
CMJ,original_gaussian,GS,rocket,40,0.9608938547486033
CMJ,original_gaussian,GS,rocket,50,0.9385474860335196
CMJ,original_gaussian,GS,rocket,60,0.8435754189944135
CMJ,original_gaussian,GS,rocket,70,0.7318435754189944
CMJ,original_gaussian,GS,rocket,80,0.6480446927374302
CMJ,original_gaussian,GS,rocket,90,0.6480446927374302
CMJ,original_gaussian,GS,rocket,100,0.6480446927374302
CMJ,original_gaussian,IG,rocket,0,0.9608938547486033
CMJ,original_gaussian,IG,rocket,10,0.9664804469273743
CMJ,original_gaussian,IG,rocket,20,0.9664804469273743
CMJ,original_gaussian,IG,rocket,30,0.9720670391061452
CMJ,original_gaussian,IG,rocket,40,0.9664804469273743
CMJ,original_gaussian,IG,rocket,50,0.9608938547486033
CMJ,original_gaussian,IG,rocket,60,0.8715083798882681
CMJ,original_gaussian,IG,rocket,70,0.7318435754189944
CMJ,original_gaussian,IG,rocket,80,0.6536312849162011
CMJ,original_gaussian,IG,rocket,90,0.6480446927374302
CMJ,original_gaussian,IG,rocket,100,0.6480446927374302
CMJ,original_gaussian,lime_rocket,rocket,0,0.9608938547486033
CMJ,original_gaussian,lime_rocket,rocket,10,0.9664804469273743
CMJ,original_gaussian,lime_rocket,rocket,20,0.9608938547486033
CMJ,original_gaussian,lime_rocket,rocket,30,0.9441340782122905
CMJ,original_gaussian,lime_rocket,rocket,40,0.8938547486033519
CMJ,original_gaussian,lime_rocket,rocket,50,0.8156424581005587
CMJ,original_gaussian,lime_rocket,rocket,60,0.7318435754189944
CMJ,original_gaussian,lime_rocket,rocket,70,0.664804469273743
CMJ,original_gaussian,lime_rocket,rocket,80,0.6480446927374302
CMJ,original_gaussian,lime_rocket,rocket,90,0.6480446927374302
CMJ,original_gaussian,lime_rocket,rocket,100,0.6480446927374302
CMJ,original_gaussian,random2020,rocket,0,0.9608938547486033
CMJ,original_gaussian,random2020,rocket,10,0.9720670391061452
CMJ,original_gaussian,random2020,rocket,20,0.9664804469273743
CMJ,original_gaussian,random2020,rocket,30,0.9385474860335196
CMJ,original_gaussian,random2020,rocket,40,0.8491620111731844
CMJ,original_gaussian,random2020,rocket,50,0.7206703910614525
CMJ,original_gaussian,random2020,rocket,60,0.6815642458100558
CMJ,original_gaussian,random2020,rocket,70,0.6480446927374302
CMJ,original_gaussian,random2020,rocket,80,0.6480446927374302
CMJ,original_gaussian,random2020,rocket,90,0.6480446927374302
CMJ,original_gaussian,random2020,rocket,100,0.6480446927374302
CMJ,global_gaussian,lime_mrseql,resnet,0,0.9162011173184358
CMJ,global_gaussian,lime_mrseql,resnet,10,0.6536312849162011
CMJ,global_gaussian,lime_mrseql,resnet,20,0.553072625698324
CMJ,global_gaussian,lime_mrseql,resnet,30,0.45251396648044695
CMJ,global_gaussian,lime_mrseql,resnet,40,0.4022346368715084
CMJ,global_gaussian,lime_mrseql,resnet,50,0.3687150837988827
CMJ,global_gaussian,lime_mrseql,resnet,60,0.3575418994413408
CMJ,global_gaussian,lime_mrseql,resnet,70,0.3407821229050279
CMJ,global_gaussian,lime_mrseql,resnet,80,0.3407821229050279
CMJ,global_gaussian,lime_mrseql,resnet,90,0.33519553072625696
CMJ,global_gaussian,lime_mrseql,resnet,100,0.329608938547486
CMJ,global_gaussian,mrseql,resnet,0,0.9162011173184358
CMJ,global_gaussian,mrseql,resnet,10,0.5977653631284916
CMJ,global_gaussian,mrseql,resnet,20,0.4748603351955307
CMJ,global_gaussian,mrseql,resnet,30,0.4245810055865922
CMJ,global_gaussian,mrseql,resnet,40,0.37988826815642457
CMJ,global_gaussian,mrseql,resnet,50,0.3575418994413408
CMJ,global_gaussian,mrseql,resnet,60,0.3575418994413408
CMJ,global_gaussian,mrseql,resnet,70,0.35195530726256985
CMJ,global_gaussian,mrseql,resnet,80,0.35195530726256985
CMJ,global_gaussian,mrseql,resnet,90,0.33519553072625696
CMJ,global_gaussian,mrseql,resnet,100,0.329608938547486
CMJ,global_gaussian,cam,resnet,0,0.9162011173184358
CMJ,global_gaussian,cam,resnet,10,0.7486033519553073
CMJ,global_gaussian,cam,resnet,20,0.5921787709497207
CMJ,global_gaussian,cam,resnet,30,0.4245810055865922
CMJ,global_gaussian,cam,resnet,40,0.39664804469273746
CMJ,global_gaussian,cam,resnet,50,0.3854748603351955
CMJ,global_gaussian,cam,resnet,60,0.36312849162011174
CMJ,global_gaussian,cam,resnet,70,0.3407821229050279
CMJ,global_gaussian,cam,resnet,80,0.33519553072625696
CMJ,global_gaussian,cam,resnet,90,0.33519553072625696
CMJ,global_gaussian,cam,resnet,100,0.329608938547486
CMJ,global_gaussian,GS,resnet,0,0.9162011173184358
CMJ,global_gaussian,GS,resnet,10,0.7597765363128491
CMJ,global_gaussian,GS,resnet,20,0.6089385474860335
CMJ,global_gaussian,GS,resnet,30,0.48044692737430167
CMJ,global_gaussian,GS,resnet,40,0.40782122905027934
CMJ,global_gaussian,GS,resnet,50,0.3854748603351955
CMJ,global_gaussian,GS,resnet,60,0.3575418994413408
CMJ,global_gaussian,GS,resnet,70,0.3463687150837989
CMJ,global_gaussian,GS,resnet,80,0.3463687150837989
CMJ,global_gaussian,GS,resnet,90,0.3407821229050279
CMJ,global_gaussian,GS,resnet,100,0.329608938547486
CMJ,global_gaussian,IG,resnet,0,0.9162011173184358
CMJ,global_gaussian,IG,resnet,10,0.7932960893854749
CMJ,global_gaussian,IG,resnet,20,0.7374301675977654
CMJ,global_gaussian,IG,resnet,30,0.5307262569832403
CMJ,global_gaussian,IG,resnet,40,0.39106145251396646
CMJ,global_gaussian,IG,resnet,50,0.3743016759776536
CMJ,global_gaussian,IG,resnet,60,0.36312849162011174
CMJ,global_gaussian,IG,resnet,70,0.3463687150837989
CMJ,global_gaussian,IG,resnet,80,0.3463687150837989
CMJ,global_gaussian,IG,resnet,90,0.3407821229050279
CMJ,global_gaussian,IG,resnet,100,0.329608938547486
CMJ,global_gaussian,lime_rocket,resnet,0,0.9162011173184358
CMJ,global_gaussian,lime_rocket,resnet,10,0.7150837988826816
CMJ,global_gaussian,lime_rocket,resnet,20,0.5586592178770949
CMJ,global_gaussian,lime_rocket,resnet,30,0.49162011173184356
CMJ,global_gaussian,lime_rocket,resnet,40,0.44692737430167595
CMJ,global_gaussian,lime_rocket,resnet,50,0.3854748603351955
CMJ,global_gaussian,lime_rocket,resnet,60,0.3575418994413408
CMJ,global_gaussian,lime_rocket,resnet,70,0.35195530726256985
CMJ,global_gaussian,lime_rocket,resnet,80,0.3407821229050279
CMJ,global_gaussian,lime_rocket,resnet,90,0.3407821229050279
CMJ,global_gaussian,lime_rocket,resnet,100,0.329608938547486
CMJ,global_gaussian,random2020,resnet,0,0.9162011173184358
CMJ,global_gaussian,random2020,resnet,10,0.46368715083798884
CMJ,global_gaussian,random2020,resnet,20,0.41899441340782123
CMJ,global_gaussian,random2020,resnet,30,0.4134078212290503
CMJ,global_gaussian,random2020,resnet,40,0.40782122905027934
CMJ,global_gaussian,random2020,resnet,50,0.39664804469273746
CMJ,global_gaussian,random2020,resnet,60,0.3687150837988827
CMJ,global_gaussian,random2020,resnet,70,0.3463687150837989
CMJ,global_gaussian,random2020,resnet,80,0.35195530726256985
CMJ,global_gaussian,random2020,resnet,90,0.3407821229050279
CMJ,global_gaussian,random2020,resnet,100,0.329608938547486
CMJ,local_gaussian,lime_mrseql,resnet,0,0.9162011173184358
CMJ,local_gaussian,lime_mrseql,resnet,10,0.6703910614525139
CMJ,local_gaussian,lime_mrseql,resnet,20,0.4972067039106145
CMJ,local_gaussian,lime_mrseql,resnet,30,0.441340782122905
CMJ,local_gaussian,lime_mrseql,resnet,40,0.35195530726256985
CMJ,local_gaussian,lime_mrseql,resnet,50,0.3463687150837989
CMJ,local_gaussian,lime_mrseql,resnet,60,0.33519553072625696
CMJ,local_gaussian,lime_mrseql,resnet,70,0.33519553072625696
CMJ,local_gaussian,lime_mrseql,resnet,80,0.33519553072625696
CMJ,local_gaussian,lime_mrseql,resnet,90,0.33519553072625696
CMJ,local_gaussian,lime_mrseql,resnet,100,0.33519553072625696
CMJ,local_gaussian,mrseql,resnet,0,0.9162011173184358
CMJ,local_gaussian,mrseql,resnet,10,0.6145251396648045
CMJ,local_gaussian,mrseql,resnet,20,0.441340782122905
CMJ,local_gaussian,mrseql,resnet,30,0.37988826815642457
CMJ,local_gaussian,mrseql,resnet,40,0.3463687150837989
CMJ,local_gaussian,mrseql,resnet,50,0.3407821229050279
CMJ,local_gaussian,mrseql,resnet,60,0.33519553072625696
CMJ,local_gaussian,mrseql,resnet,70,0.33519553072625696
CMJ,local_gaussian,mrseql,resnet,80,0.33519553072625696
CMJ,local_gaussian,mrseql,resnet,90,0.33519553072625696
CMJ,local_gaussian,mrseql,resnet,100,0.33519553072625696
CMJ,local_gaussian,cam,resnet,0,0.9162011173184358
CMJ,local_gaussian,cam,resnet,10,0.8156424581005587
CMJ,local_gaussian,cam,resnet,20,0.7541899441340782
CMJ,local_gaussian,cam,resnet,30,0.5027932960893855
CMJ,local_gaussian,cam,resnet,40,0.39106145251396646
CMJ,local_gaussian,cam,resnet,50,0.3575418994413408
CMJ,local_gaussian,cam,resnet,60,0.33519553072625696
CMJ,local_gaussian,cam,resnet,70,0.33519553072625696
CMJ,local_gaussian,cam,resnet,80,0.33519553072625696
CMJ,local_gaussian,cam,resnet,90,0.33519553072625696
CMJ,local_gaussian,cam,resnet,100,0.33519553072625696
CMJ,local_gaussian,GS,resnet,0,0.9162011173184358
CMJ,local_gaussian,GS,resnet,10,0.8212290502793296
CMJ,local_gaussian,GS,resnet,20,0.7541899441340782
CMJ,local_gaussian,GS,resnet,30,0.5921787709497207
CMJ,local_gaussian,GS,resnet,40,0.5027932960893855
CMJ,local_gaussian,GS,resnet,50,0.4134078212290503
CMJ,local_gaussian,GS,resnet,60,0.35195530726256985
CMJ,local_gaussian,GS,resnet,70,0.3407821229050279
CMJ,local_gaussian,GS,resnet,80,0.33519553072625696
CMJ,local_gaussian,GS,resnet,90,0.33519553072625696
CMJ,local_gaussian,GS,resnet,100,0.33519553072625696
CMJ,local_gaussian,IG,resnet,0,0.9162011173184358
CMJ,local_gaussian,IG,resnet,10,0.88268156424581
CMJ,local_gaussian,IG,resnet,20,0.88268156424581
CMJ,local_gaussian,IG,resnet,30,0.7094972067039106
CMJ,local_gaussian,IG,resnet,40,0.5195530726256983
CMJ,local_gaussian,IG,resnet,50,0.4134078212290503
CMJ,local_gaussian,IG,resnet,60,0.36312849162011174
CMJ,local_gaussian,IG,resnet,70,0.3407821229050279
CMJ,local_gaussian,IG,resnet,80,0.33519553072625696
CMJ,local_gaussian,IG,resnet,90,0.33519553072625696
CMJ,local_gaussian,IG,resnet,100,0.33519553072625696
CMJ,local_gaussian,lime_rocket,resnet,0,0.9162011173184358
CMJ,local_gaussian,lime_rocket,resnet,10,0.6927374301675978
CMJ,local_gaussian,lime_rocket,resnet,20,0.5307262569832403
CMJ,local_gaussian,lime_rocket,resnet,30,0.441340782122905
CMJ,local_gaussian,lime_rocket,resnet,40,0.3854748603351955
CMJ,local_gaussian,lime_rocket,resnet,50,0.3575418994413408
CMJ,local_gaussian,lime_rocket,resnet,60,0.3407821229050279
CMJ,local_gaussian,lime_rocket,resnet,70,0.3407821229050279
CMJ,local_gaussian,lime_rocket,resnet,80,0.33519553072625696
CMJ,local_gaussian,lime_rocket,resnet,90,0.33519553072625696
CMJ,local_gaussian,lime_rocket,resnet,100,0.33519553072625696
CMJ,local_gaussian,random2020,resnet,0,0.9162011173184358
CMJ,local_gaussian,random2020,resnet,10,0.45251396648044695
CMJ,local_gaussian,random2020,resnet,20,0.4245810055865922
CMJ,local_gaussian,random2020,resnet,30,0.4245810055865922
CMJ,local_gaussian,random2020,resnet,40,0.4134078212290503
CMJ,local_gaussian,random2020,resnet,50,0.39106145251396646
CMJ,local_gaussian,random2020,resnet,60,0.36312849162011174
CMJ,local_gaussian,random2020,resnet,70,0.3463687150837989
CMJ,local_gaussian,random2020,resnet,80,0.3463687150837989
CMJ,local_gaussian,random2020,resnet,90,0.33519553072625696
CMJ,local_gaussian,random2020,resnet,100,0.33519553072625696
CMJ,original_gaussian,lime_mrseql,resnet,0,0.9162011173184358
CMJ,original_gaussian,lime_mrseql,resnet,10,0.8044692737430168
CMJ,original_gaussian,lime_mrseql,resnet,20,0.6759776536312849
CMJ,original_gaussian,lime_mrseql,resnet,30,0.6145251396648045
CMJ,original_gaussian,lime_mrseql,resnet,40,0.5642458100558659
CMJ,original_gaussian,lime_mrseql,resnet,50,0.553072625698324
CMJ,original_gaussian,lime_mrseql,resnet,60,0.5195530726256983
CMJ,original_gaussian,lime_mrseql,resnet,70,0.4972067039106145
CMJ,original_gaussian,lime_mrseql,resnet,80,0.46368715083798884
CMJ,original_gaussian,lime_mrseql,resnet,90,0.45251396648044695
CMJ,original_gaussian,lime_mrseql,resnet,100,0.45251396648044695
CMJ,original_gaussian,mrseql,resnet,0,0.9162011173184358
CMJ,original_gaussian,mrseql,resnet,10,0.7821229050279329
CMJ,original_gaussian,mrseql,resnet,20,0.7094972067039106
CMJ,original_gaussian,mrseql,resnet,30,0.5977653631284916
CMJ,original_gaussian,mrseql,resnet,40,0.5418994413407822
CMJ,original_gaussian,mrseql,resnet,50,0.5083798882681564
CMJ,original_gaussian,mrseql,resnet,60,0.48044692737430167
CMJ,original_gaussian,mrseql,resnet,70,0.4748603351955307
CMJ,original_gaussian,mrseql,resnet,80,0.46368715083798884
CMJ,original_gaussian,mrseql,resnet,90,0.45251396648044695
CMJ,original_gaussian,mrseql,resnet,100,0.45251396648044695
CMJ,original_gaussian,cam,resnet,0,0.9162011173184358
CMJ,original_gaussian,cam,resnet,10,0.8994413407821229
CMJ,original_gaussian,cam,resnet,20,0.8770949720670391
CMJ,original_gaussian,cam,resnet,30,0.7932960893854749
CMJ,original_gaussian,cam,resnet,40,0.664804469273743
CMJ,original_gaussian,cam,resnet,50,0.5865921787709497
CMJ,original_gaussian,cam,resnet,60,0.5251396648044693
CMJ,original_gaussian,cam,resnet,70,0.5027932960893855
CMJ,original_gaussian,cam,resnet,80,0.46368715083798884
CMJ,original_gaussian,cam,resnet,90,0.45251396648044695
CMJ,original_gaussian,cam,resnet,100,0.45251396648044695
CMJ,original_gaussian,GS,resnet,0,0.9162011173184358
CMJ,original_gaussian,GS,resnet,10,0.8491620111731844
CMJ,original_gaussian,GS,resnet,20,0.8212290502793296
CMJ,original_gaussian,GS,resnet,30,0.7374301675977654
CMJ,original_gaussian,GS,resnet,40,0.6424581005586593
CMJ,original_gaussian,GS,resnet,50,0.5586592178770949
CMJ,original_gaussian,GS,resnet,60,0.5195530726256983
CMJ,original_gaussian,GS,resnet,70,0.4860335195530726
CMJ,original_gaussian,GS,resnet,80,0.44692737430167595
CMJ,original_gaussian,GS,resnet,90,0.4581005586592179
CMJ,original_gaussian,GS,resnet,100,0.45251396648044695
CMJ,original_gaussian,IG,resnet,0,0.9162011173184358
CMJ,original_gaussian,IG,resnet,10,0.888268156424581
CMJ,original_gaussian,IG,resnet,20,0.8715083798882681
CMJ,original_gaussian,IG,resnet,30,0.776536312849162
CMJ,original_gaussian,IG,resnet,40,0.6536312849162011
CMJ,original_gaussian,IG,resnet,50,0.5642458100558659
CMJ,original_gaussian,IG,resnet,60,0.4972067039106145
CMJ,original_gaussian,IG,resnet,70,0.4860335195530726
CMJ,original_gaussian,IG,resnet,80,0.45251396648044695
CMJ,original_gaussian,IG,resnet,90,0.4581005586592179
CMJ,original_gaussian,IG,resnet,100,0.45251396648044695
